형태소,품사,분류,카운트
공,Modifier,8,1
공,Modifier,9,1
공,Modifier,10,1
공간,Noun,8,1
공간,Noun,10,1
공감,Noun,8,1
공감,Noun,10,2
공개,Noun,9,1
공격,Noun,10,2
공작,Noun,8,1
공작원,Noun,2,1
공포,Noun,1,3
공포,Noun,3,1
공포,Noun,4,1
공포,Noun,5,3
공포,Noun,6,5
공포,Noun,7,4
공포,Noun,8,10
공포,Noun,9,5
공포,Noun,10,33
공포물,Noun,9,1
공포물,Noun,10,3
공포영화,Noun,1,2
공포영화,Noun,6,1
공포영화,Noun,7,1
공포영화,Noun,8,3
공포영화,Noun,9,2
공포영화,Noun,10,12
공허한,Adjective,6,1
공허한,Adjective,7,2
과,Josa,1,5
과,Josa,2,3
과,Josa,3,1
과,Josa,5,2
과,Josa,6,4
과,Josa,7,9
과,Josa,8,16
과,Josa,9,11
과,Josa,10,32
과,Noun,9,1
과,Noun,10,3
과는,Josa,7,1
과는,Josa,8,1
과는,Josa,9,2
과는,Josa,10,3
과대,Noun,4,1
과소,Noun,10,1
과언,Noun,10,1
과연,Noun,6,1
과연,Noun,7,1
과연,Noun,10,2
과의,Josa,5,2
과정,Noun,6,1
과정,Noun,8,1
과정,Noun,10,1
과학자,Noun,8,1
관,Noun,8,2
관,Noun,10,1
관객,Noun,6,1
관객,Noun,10,2
관계,Noun,10,1
관련,Noun,9,1
관련,Noun,10,1
관리,Noun,7,1
관리,Noun,10,1
관심,Noun,9,1
관점,Noun,8,1
관점,Noun,10,2
광견병,Noun,10,1
광기,Noun,8,1
광기,Noun,9,2
광년,Noun,10,1
광복절,Noun,1,1
광우병,Noun,8,2
괜,Noun,5,1
괜,Noun,8,1
괜찬,Noun,9,1
괜찬다,Noun,9,1
괜찬음,Noun,10,1
괜찮게,Adjective,7,1
괜찮게,Adjective,8,1
괜찮네요,Adjective,8,2
괜찮네요,Adjective,9,1
괜찮다,Adjective,7,1
괜찮다,Adjective,8,2
괜찮다,Adjective,9,1
괜찮다고,Adjective,10,1
괜찮습니다,Adjective,6,1
괜찮앗는데,Adjective,10,1
괜찮았다,Adjective,6,1
괜찮았다,Adjective,7,2
괜찮았다,Adjective,9,1
괜찮았다,Adjective,10,1
괜찮았다가,Adjective,4,1
괜찮았던,Adjective,7,2
괜찮았던,Adjective,9,1
괜찮았어요,Adjective,7,1
괜찮았음,Adjective,10,1
괜찮은,Adjective,6,1
괜찮은,Adjective,7,4
괜찮은,Adjective,8,6
괜찮은,Adjective,9,1
괜찮음,Adjective,5,1
괜찮지만,Adjective,8,1
괜히,Adverb,1,1
괜히,Adverb,6,2
괜히,Adverb,10,3
괴로웠다,Adjective,8,1
괴물,Noun,4,1
괴물,Noun,10,1
굉장히,Adjective,7,1
굉장히,Adjective,8,1
굉장히,Adjective,9,2
굉장히,Adjective,10,2
교과서,Noun,7,1
교과서,Noun,8,2
교과서,Noun,10,6
교묘하게,Adjective,10,1
교차,Noun,8,1
교차,Noun,10,1
교훈,Noun,5,2
교훈,Noun,7,2
교훈,Noun,8,2
교훈,Noun,9,3
교훈,Noun,10,5
굣츄,Noun,5,1
구,Modifier,1,2
구,Modifier,10,1
구,Noun,4,1
구,Noun,5,1
구,Noun,9,1
구,Noun,10,1
구나,Noun,10,1
구려,Noun,9,1
구린,Adjective,7,1
구만,Noun,1,1
구멍,Noun,6,1
구성,Noun,4,1
구성,Noun,5,1
구성,Noun,8,1
구성,Noun,10,2
구성은,Noun,7,1
구식,Noun,1,2
구약성경,Noun,10,1
구욷,Noun,10,1
구워놓을,Verb,10,1
구조,Noun,8,1
국내,Noun,9,1
국산,Noun,10,1
군,Noun,6,1
군,Noun,7,7
군,Noun,8,1
군,Noun,10,1
군,Suffix,4,1
군단,Noun,7,1
군대,Noun,5,1
군대,Noun,10,3
군더더기,Noun,10,1
군데군데,Noun,8,1
군부,Noun,8,1
군사기지,Noun,7,1
군상,Noun,10,1
군인,Noun,1,4
군인,Noun,2,1
군인,Noun,3,1
군인,Noun,4,1
군인,Noun,5,1
군인,Noun,6,6
군인,Noun,7,2
군인,Noun,8,6
군인,Noun,10,4
군일,Noun,8,1
굳,Adjective,6,1
굳,Adjective,10,2
굳이,Noun,10,1
굶어,Verb,8,1
굶어,Verb,10,3
굿,Noun,7,1
굿,Noun,8,4
굿,Noun,9,4
굿,Noun,10,6
굿굿,Noun,10,4
굿잡,Noun,9,1
궁금하게,Adjective,10,1
궁금하다,Adjective,10,1
권,Suffix,7,1
권,Suffix,8,3
권,Suffix,10,1
권위,Noun,10,1
권할만,Verb,5,1
궤,Noun,7,1
귀,Modifier,8,1
귀신,Noun,8,1
귀해도,Adjective,7,1
귓가,Noun,9,1
규모,Noun,8,1
그,Determiner,1,3
그,Determiner,3,1
그,Determiner,5,4
그,Determiner,7,3
그,Determiner,8,1
그,Determiner,10,11
그,Modifier,6,1
그,Modifier,10,1
그,Noun,1,1
그,Noun,4,1
그,Noun,5,1
그,Noun,6,1
그,Noun,7,7
그,Noun,8,7
그,Noun,9,1
그,Noun,10,20
그거,Noun,1,1
그거,Noun,8,1
그건,Adverb,6,1
그것,Noun,7,1
그것,Noun,9,1
그것,Noun,10,1
그게,Noun,1,1
그게,Noun,10,1
그나마,Adverb,2,1
그나마,Adverb,5,1
그나마,Adverb,7,1
그나마,Adverb,9,1
그나저나,Adverb,10,1
그날,Noun,8,1
그냥,Modifier,6,2
그냥,Modifier,10,3
그냥,Noun,1,1
그냥,Noun,2,1
그냥,Noun,3,1
그냥,Noun,5,2
그냥,Noun,6,4
그냥,Noun,7,11
그냥,Noun,8,3
그냥,Noun,9,5
그냥,Noun,10,12
그다음,Noun,10,1
그다지,Noun,3,1
그다지,Noun,5,1
그다지,Noun,6,4
그다지,Noun,7,1
그다지,Noun,10,1
그닥,Noun,1,2
그닥,Noun,3,1
그닥,Noun,4,2
그닥,Noun,7,1
그닥,Noun,8,1
그닥뭐,Noun,8,1
그대로,Noun,8,1
그대로,Noun,10,1
그따위,Modifier,10,1
그때,Noun,10,1
그래,Adjective,1,1
그래도,Adverb,7,4
그래도,Adverb,8,4
그래도,Adverb,9,1
그래도,Adverb,10,1
그래서,Adverb,9,1
그래서,Adverb,10,1
그랜대디,Noun,7,1
그랬,Adjective,8,1
그랬음,Adjective,6,1
그랬음,Adjective,7,1
그러,Adjective,7,1
그러나,Conjunction,3,1
그러나,Conjunction,4,1
그러나,Conjunction,7,2
그러나,Conjunction,9,1
그러는데,Adjective,6,1
그러니깐,Adjective,9,1
그러던데,Adjective,10,1
그러면서도,Adjective,7,1
그러므로,Conjunction,8,1
그럭저럭,Adverb,7,1
그럭저럭,Adverb,8,1
그럭저럭,Adverb,9,1
그런,Adjective,4,1
그런,Adjective,7,1
그런,Adjective,8,1
그런,Adjective,9,2
그런,Adjective,10,1
그런,Modifier,1,1
그런,Modifier,4,1
그런,Modifier,5,2
그런,Modifier,7,2
그런,Modifier,9,2
그런,Modifier,10,3
그런대로,Adverb,10,1
그런데,Conjunction,10,1
그런지,Adjective,7,1
그럴,Adjective,1,1
그럴수도,Adjective,8,1
그럴줄,Adjective,8,1
그럼,Adjective,10,1
그렇게,Adverb,5,1
그렇게,Adverb,7,2
그렇게,Adverb,8,1
그렇게,Adverb,10,1
그렇네,Adjective,2,1
그렇다고,Conjunction,8,1
그렇다고,Conjunction,10,1
그렇지,Adjective,7,1
그렇지,Adjective,8,1
그려,Verb,7,1
그려,Verb,10,2
그렸,Verb,8,1
그렸다,Verb,8,1
그름,Noun,10,1
그리,Verb,7,1
그리,Verb,8,2
그리,Verb,10,1
그리고,Conjunction,1,1
그리고,Conjunction,5,1
그리고,Conjunction,6,1
그리고,Conjunction,7,1
그리고,Conjunction,8,3
그리고,Conjunction,9,2
그리고,Conjunction,10,10
그린,Noun,10,1
그림,Noun,10,1
그림자,Noun,9,1
그림자,Noun,10,1
그저,Adverb,1,1
그저,Adverb,6,1
그저,Adverb,9,1
그저,Adverb,10,4
그지같이,Adjective,8,1
그치지,Verb,7,1
그치지,Verb,10,1
극,Modifier,1,1
극,Modifier,9,1
극,Modifier,10,3
극,Noun,10,1
극단,Noun,7,1
극단,Noun,9,1
극단,Noun,10,1
극명하게,Adjective,10,1
극복,Noun,10,1
극적,Noun,1,1
극지,Noun,1,1
극치,Noun,1,1
극한,Noun,5,2
극한,Noun,9,1
극한,Noun,10,1
극히,Noun,10,1
근데,Adverb,5,1
근데,Adverb,7,5
근데,Adverb,8,2
근래,Noun,10,1
근육,Noun,6,1
글,Noun,1,1
글,Noun,10,2
글구,Noun,9,1
글쌔,Noun,6,1
글쎄,Noun,5,2
글쎄,Noun,7,1
글쎄,Noun,9,1
급,Noun,1,1
급,Noun,2,2
급,Noun,4,1
급,Noun,5,1
급,Noun,6,1
급,Noun,7,5
급,Noun,8,4
급,Noun,9,1
급,Noun,10,3
급,Suffix,7,1
급,Suffix,8,1
급,Suffix,9,1
급기야,Adverb,4,1
급식,Noun,6,1
급하게,Adjective,6,1
급하게,Adjective,9,1
긔,Noun,7,1
기,Modifier,1,2
기,Modifier,3,1
기,Modifier,5,1
기,Modifier,6,1
기,Modifier,7,1
기,Modifier,8,2
기,Modifier,10,4
기,Noun,7,1
기괴해,Adjective,10,1
기기,Noun,7,1
기네,Noun,5,1
기네,Noun,10,1
기념비,Noun,8,1
기념비,Noun,9,1
기념비,Noun,10,1
기다리고,Verb,10,1
기다리는,Verb,6,1
기다리는,Verb,9,1
기다리다가,Verb,2,1
기다린다라,Verb,10,1
기대,Noun,1,2
기대,Noun,6,3
기대,Noun,7,4
기대,Noun,8,4
기대,Noun,10,3
기대는,Verb,7,1
기대는,Verb,10,1
기대되,Verb,8,1
기대이하였다,Verb,6,1
기대하게,Adjective,10,1
기대하고,Adjective,1,3
기대하고,Adjective,2,2
기대하고,Adjective,4,1
기대하고,Adjective,5,1
기대하구,Adjective,10,1
기대하는,Adjective,10,1
기대하면서,Adjective,7,1
기대한,Adjective,10,1
기대한다면,Adjective,7,1
기대했던,Adjective,5,1
기대했었는데,Adjective,3,1
기대했었는데,Adjective,9,1
기도,Noun,4,2
기도,Noun,7,1
기도,Noun,10,1
기둥,Noun,9,1
기류,Noun,8,1
기름,Noun,5,1
기리,Noun,10,2
기만,Noun,4,1
기발한,Adjective,10,1
기본,Noun,8,1
기분,Noun,1,1
기분,Noun,7,1
기분,Noun,8,3
기분,Noun,10,5
기사,Noun,9,1
기선,Noun,10,2
기어,Noun,8,1
기억,Noun,1,1
기억,Noun,6,1
기억,Noun,7,1
기억,Noun,10,7
기억나는,Verb,10,1
기억남음,Verb,10,1
기적,Noun,5,1
기절,Noun,8,1
기제,Noun,7,1
기존,Noun,7,2
기존,Noun,8,2
기존,Noun,9,1
기존,Noun,10,3
기준,Noun,10,1
기초,Noun,10,1
기틀,Noun,8,1
기하랴,Verb,10,1
기획,Noun,10,1
긴,Verb,8,1
긴,Verb,10,1
긴박,Noun,6,1
긴박,Noun,7,1
긴박,Noun,8,1
긴박,Noun,10,1
긴박하게,Adjective,10,1
긴박하고,Adjective,8,1
긴박한,Adjective,6,1
긴박한,Adjective,7,1
긴박한,Adjective,8,2
긴박함을,Adjective,8,1
긴박했고,Adjective,8,1
긴장,Noun,1,1
긴장,Noun,7,3
긴장,Noun,8,4
긴장,Noun,9,2
긴장,Noun,10,6
긴장감,Noun,1,1
긴장감,Noun,2,1
긴장감,Noun,4,2
긴장감,Noun,5,3
긴장감,Noun,6,3
긴장감,Noun,7,8
긴장감,Noun,8,12
긴장감,Noun,9,13
긴장감,Noun,10,18
긴장도,Noun,1,1
긴한데,Verb,7,1
길,Noun,7,1
길,Noun,10,1
길잘,Verb,4,1
김,Noun,2,1
김,Noun,5,1
김기덕,Noun,1,1
깊고,Adjective,3,1
깊고,Adjective,7,1
깊은,Adjective,7,2
깊은,Adjective,9,1
깊음,Adjective,8,1
깊음,Adjective,9,1
까,Verb,6,1
까,Verb,7,3
까,Verb,9,1
까,Verb,10,2
까냐,Verb,10,1
까라,Verb,1,1
까지,Josa,1,3
까지,Josa,2,1
까지,Josa,3,1
까지,Josa,4,1
까지,Josa,5,1
까지,Josa,6,2
까지,Josa,7,4
까지,Josa,8,13
까지,Josa,9,5
까지,Josa,10,21
까지나,Josa,5,1
까지나,Josa,7,1
까지는,Josa,6,2
까지는,Josa,7,1
까지는,Josa,8,1
까지는,Josa,10,2
까지도,Josa,9,1
까지도,Josa,10,3
까지만,Josa,1,1
까진,Josa,6,2
까진,Josa,8,1
깔,Verb,8,1
깔,Verb,10,1
깔끔하게,Adjective,9,1
깔끔하고,Adjective,9,1
깔끔하고,Adjective,10,1
깔끔한,Adjective,10,4
깔려있는,Verb,9,1
깔리는,Verb,7,1
깔린,Verb,10,1
깜놀,Noun,10,1
깜짝,Noun,8,1
깨,Noun,10,3
깨다가,Verb,1,2
깨닫게,Verb,9,2
깨어날,Verb,8,1
깨우는,Verb,8,1
깨우쳐주는,Verb,10,1
깨우칠게,Verb,10,1
깨주었다,Verb,10,1
깬,Verb,10,1
깬거고,Verb,5,1
깰,Verb,10,1
꺼,Verb,2,1
꺼낸,Verb,10,1
껏,Noun,1,1
껏,Noun,10,1
껐다,Verb,5,1
껴,Verb,3,1
꼬여,Adjective,7,1
꼭,Noun,5,1
꼭,Noun,8,1
꼭,Noun,9,3
꼭,Noun,10,12
꼭꼭,Noun,10,1
꼴,Noun,9,1
꼽는,Noun,10,1
꼽으라,Noun,10,1
꼽히는,Verb,9,1
꼽힐,Verb,9,1
꽉,Noun,7,1
꽉,Noun,10,1
꽤,Noun,2,1
꽤,Noun,7,2
꽤,Noun,9,4
꽤,Noun,10,4
꽤볼,Noun,9,1
꽥,Adverb,7,2
꾀,Noun,5,1
꾀,Noun,10,1
꿈,Noun,1,1
꿈,Noun,10,3
꿈꾸는,Verb,1,1
꿈꿔,Verb,7,1
꿈틀,Noun,8,1
꿰뚫은,Verb,10,1
끄고,Verb,10,1
끄세요,Verb,4,2
끈,Noun,8,1
끈,Noun,9,1
끊어,Verb,8,1
끊을,Verb,1,1
끊임없이,Adjective,6,1
끌리는지,Verb,9,1
끌리진,Verb,7,1
끌어,Verb,10,1
끌어야,Verb,10,1
끔,Verb,8,1
끔,Verb,10,4
끔찍한,Adjective,8,1
끔찍함,Adjective,8,1
끝,Noun,1,5
끝,Noun,2,1
끝,Noun,3,1
끝,Noun,4,1
끝,Noun,5,1
끝,Noun,6,1
끝,Noun,7,4
끝,Noun,8,5
끝,Noun,9,2
끝,Noun,10,1
끝나,Verb,5,1
끝나고,Verb,8,1
끝나는게,Verb,10,1
끝나서,Verb,8,1
끝난다,Verb,10,1
끝난듯,Verb,7,1
끝남,Verb,2,1
끝낸게,Verb,10,1
끝없는,Adjective,10,1
끝장,Noun,9,1
끼,Noun,10,1
끼리,Noun,1,2
끼리,Noun,4,1
끼리,Noun,7,1
끼리,Noun,8,1
끼리,Noun,10,1
나,Josa,1,6
나,Josa,2,1
나,Josa,6,1
나,Josa,7,3
나,Josa,8,7
나,Josa,9,7
나,Josa,10,13
나,Noun,1,4
나,Noun,2,2
나,Noun,4,3
나,Noun,5,1
나,Noun,6,1
나,Noun,7,5
나,Noun,8,3
나,Noun,9,4
나,Noun,10,15
나가는건,Verb,7,1
나가다,Verb,7,1
나게,Verb,1,1
나고,Verb,1,1
나네요,Verb,10,1
나눌,Verb,7,1
나눠있나,Verb,6,1
나뉘고,Verb,10,1
나뉜다,Verb,10,1
나니,Noun,7,1
나대니,Verb,9,1
나도,Verb,2,1
나도,Verb,7,1
나도,Verb,10,1
나라,Noun,10,1
나란히하는,Adjective,10,1
나로,Noun,4,1
나를,Verb,10,1
나름,Noun,6,2
나름,Noun,7,5
나름,Noun,8,5
나름,Noun,9,6
나름,Noun,10,5
나머진,Noun,10,1
나바라,Noun,10,1
나방,Noun,1,1
나부랭이,Noun,10,1
나빠지고,Verb,1,1
나쁘게,Adjective,1,1
나쁘게나,Adjective,4,1
나쁘고,Adjective,10,1
나쁘지,Adjective,9,1
나쁘진,Adjective,7,1
나쁘진,Adjective,8,1
나쁜,Adjective,1,2
나쁜,Adjective,7,1
나쁜,Adjective,8,1
나쁜,Adjective,9,1
나쁜,Adjective,10,2
나쁨,Adjective,10,1
나서,Verb,5,1
나서,Verb,7,1
나서는,Verb,7,1
나서부터,Verb,1,1
나서부터,Verb,7,1
나아진,Verb,7,1
나오겠지하고,Verb,2,1
나오고,Verb,7,1
나오긴,Verb,9,1
나오나,Verb,8,2
나오나,Verb,10,1
나오나요,Verb,10,1
나오냐,Verb,10,1
나오네,Verb,1,2
나오네,Verb,10,1
나오는,Verb,1,1
나오는,Verb,3,1
나오는,Verb,7,1
나오는,Verb,8,2
나오는,Verb,9,2
나오는,Verb,10,2
나오는가,Verb,10,1
나오는거,Verb,4,1
나오는걸,Verb,10,1
나오는게,Verb,10,2
나오는구려,Verb,1,1
나오다가,Verb,9,1
나오더라,Verb,1,1
나오려나,Verb,10,1
나오면,Verb,9,1
나오면서,Verb,7,1
나오자나용,Verb,7,1
나오지,Verb,6,1
나오지,Verb,8,1
나오지,Verb,9,1
나오지만,Verb,9,1
나오진,Verb,6,1
나온,Verb,6,1
나온,Verb,9,1
나온,Verb,10,2
나온게,Verb,10,1
나온다,Verb,1,1
나온다,Verb,5,1
나온다고,Verb,10,1
나온다는,Verb,9,1
나온다는게,Verb,7,1
나온데요,Verb,10,1
나올듯,Verb,7,1
나올런,Noun,9,1
나올수,Verb,10,1
나올수가,Verb,10,1
나올수있던거지,Verb,10,1
나올수있을까,Verb,10,1
나옴,Verb,7,1
나옴,Verb,8,1
나옴,Verb,10,1
나옵니다,Verb,1,1
나와,Verb,1,1
나와,Verb,3,1
나와,Verb,10,1
나와라,Noun,8,1
나와라,Noun,10,1
나와서,Verb,1,1
나와서,Verb,5,2
나와서,Verb,6,1
나와서,Verb,7,1
나와서,Verb,8,3
나와야,Verb,10,2
나와야지,Verb,10,1
나와주세요,Verb,10,1
나와줘야지,Verb,10,1
나왔고,Verb,10,1
나왔는데,Verb,10,1
나왔다,Verb,8,1
나왔다는걸,Verb,7,1
나왔더라면,Verb,1,1
나왔던,Verb,10,1
나왔으면,Verb,7,1
나왔으면,Verb,8,1
나왔으면,Verb,9,1
나왔으면,Verb,10,2
나왔을,Verb,5,1
나으닥토,Noun,4,1
나은,Noun,6,1
나은,Noun,10,2
나은거,Verb,1,1
나은건,Verb,8,1
나은것,Verb,7,1
나은듯,Verb,8,2
나을게,Verb,8,1
나음,Verb,4,1
나음,Verb,10,3
나중,Noun,8,2
나중,Noun,10,1
나체,Noun,8,1
나체,Noun,10,1
나타난,Verb,4,1
나타났으면,Verb,10,1
나타내기,Verb,8,1
나타내기,Verb,9,1
나타내어,Verb,10,1
나타냈지만,Verb,8,1
낙태,Noun,2,1
낚,Noun,1,1
낚였다,Noun,5,1
낚였음,Noun,1,1
낚인건,Noun,2,1
난,Josa,9,1
난,Noun,1,5
난,Noun,3,1
난,Noun,4,1
난,Noun,5,2
난,Noun,6,1
난,Noun,8,4
난,Noun,9,4
난,Noun,10,11
난감,Noun,6,1
난거,Verb,9,1
난국,Noun,9,1
난다,Verb,7,1
난다,Verb,8,1
난다,Verb,10,1
난데,Verb,10,1
난무,Noun,5,1
난무,Noun,8,1
난무,Noun,10,1
난이,Noun,10,2
난후,Noun,6,1
날,Noun,10,2
날뛰는,Verb,8,1
날뛴다는걸,Verb,9,1
날라다니네,Verb,6,1
날려부럿,Noun,1,1
날렵하고,Adjective,8,1
날씨,Noun,10,1
낡고,Adjective,6,1
남,Noun,1,1
남,Noun,4,1
남,Noun,6,1
남,Noun,8,1
남,Noun,9,1
남,Noun,10,1
남게하는,Verb,8,1
남겨졌다는,Verb,10,1
남고,Noun,9,1
남기게,Verb,8,1
남기는,Verb,9,1
남네요,Verb,9,1
남는,Verb,5,1
남는,Verb,10,3
남는건,Verb,1,1
남는다,Verb,10,4
남다르다,Adjective,8,1
남다른,Adjective,10,1
남다름,Noun,10,1
남아,Noun,10,1
남아돌면,Verb,5,1
남아있는게,Verb,6,1
남아있는데,Verb,6,1
남아있을까,Verb,6,1
남았던,Verb,9,1
남은,Verb,7,1
남은,Verb,8,1
남은,Verb,10,2
남이하면,Verb,5,1
남자,Noun,1,1
남자,Noun,2,2
남자,Noun,4,1
남자,Noun,6,1
남자,Noun,8,4
남자,Noun,10,2
남주,Verb,7,1
남주,Verb,8,1
남주,Verb,9,1
남주만,Verb,1,1
남주쒜끼,Noun,4,1
남주왤케,Noun,6,1
남지,Noun,8,1
납니다,Verb,10,1
낫,Noun,7,1
낫,Noun,10,2
낫군,Verb,7,1
낫냐,Verb,3,1
낫네요,Verb,7,1
낫다,Noun,1,1
낫다,Noun,5,1
낫다,Noun,6,1
낫다,Noun,7,3
낫다,Noun,8,1
낫다,Noun,9,1
낫다,Noun,10,4
낫던데,Verb,7,1
낫드,Noun,9,1
낫습니다,Verb,9,1
났다,Verb,10,1
났던,Verb,5,1
났었는데,Verb,1,1
낭비,Noun,1,1
낭비하지,Adjective,1,1
낭자,Noun,10,1
낭패,Noun,7,1
낮,Noun,10,1
낮게주네,Adjective,10,1
낮냐,Adjective,10,1
낮네,Adjective,10,5
낮네요,Adjective,10,1
낮다,Adjective,10,2
낮다니,Adjective,10,1
낮아,Adjective,10,3
낮아서,Adjective,10,6
낮어,Adjective,10,1
낮은,Adjective,1,1
낮은거야,Adjective,10,1
낮은거지,Adjective,10,1
낮은게,Adjective,10,1
낮지,Adjective,10,2
낮추기,Verb,1,1
낮추자고,Verb,10,1
낳은거,Verb,9,1
내,Determiner,5,1
내,Determiner,6,2
내,Determiner,7,2
내,Determiner,8,2
내,Determiner,9,1
내,Determiner,10,8
내,Noun,1,4
내,Noun,4,1
내,Noun,6,3
내,Noun,7,1
내,Noun,8,2
내,Noun,9,3
내,Noun,10,27
내게,Verb,10,1
내내,Noun,1,2
내내,Noun,3,2
내내,Noun,6,1
내내,Noun,7,1
내내,Noun,8,1
내내,Noun,10,1
내놔라,Verb,9,1
내려와있냐,Verb,10,1
내면,Noun,3,1
내면,Noun,6,1
내면,Noun,8,4
내면,Noun,9,2
내면,Noun,10,5
내부,Noun,6,1
내부,Noun,7,1
내분,Noun,5,1
내생,Noun,10,2
내서,Verb,6,1
내세우는,Verb,9,1
내용,Noun,1,2
내용,Noun,3,1
내용,Noun,4,2
내용,Noun,5,1
내용,Noun,7,6
내용,Noun,8,3
내용,Noun,9,5
내용,Noun,10,16
내재,Noun,7,1
내포,Noun,9,1
낸,Verb,7,2
낸,Verb,8,2
낸,Verb,10,2
낼,Noun,8,1
냄,Verb,8,1
냈다,Verb,8,1
냈다,Verb,10,3
냈다는거,Verb,10,1
냈다면,Verb,8,1
냈지만,Verb,8,1
냉혹함을,Adjective,6,1
냐,Josa,1,2
냐,Josa,2,1
냐,Josa,5,1
냐,Josa,6,2
냐,Josa,7,1
냐,Josa,10,4
냥,Josa,7,1
냥,Josa,10,1
냥,Noun,10,1
너,Modifier,4,1
너무,Adverb,1,8
너무,Adverb,3,2
너무,Adverb,4,3
너무,Adverb,5,9
너무,Adverb,6,11
너무,Adverb,7,4
너무,Adverb,8,12
너무,Adverb,9,3
너무,Adverb,10,25
너무나,Adverb,1,1
너무나,Adverb,9,1
너무나,Adverb,10,1
너무나도,Adverb,10,1
너무하네,Adjective,7,1
너무하다,Adjective,6,1
너무하잖아,Adjective,10,1
넌센스,Noun,10,1
넓은,Adjective,9,1
넘,Verb,1,1
넘,Verb,4,1
넘,Verb,5,2
넘,Verb,7,2
넘,Verb,10,7
넘게,Verb,10,2
넘기자,Verb,10,1
넘길,Verb,10,1
넘는데,Verb,10,1
넘버원,Noun,10,3
넘어,Verb,10,3
넘어서,Verb,9,1
넘어선,Verb,9,1
넘어선,Verb,10,1
넘어야,Verb,10,2
넘어야지,Verb,10,1
넘음,Verb,10,1
넘지,Verb,10,1
넘쳤다,Adjective,10,1
넘치고,Verb,10,4
넘치는,Adjective,7,1
넘치는,Adjective,8,1
넘치는,Adjective,10,1
넘치면서,Adjective,10,1
넘친다,Adjective,7,1
넘친다,Adjective,8,1
넣기,Noun,10,1
넣는것이,Verb,7,1
넣어야만,Verb,5,1
넣었더라면,Verb,1,1
네,Determiner,1,1
네,Determiner,8,1
네,Josa,1,3
네,Josa,6,4
네,Josa,7,4
네,Josa,8,1
네,Josa,10,7
네,Noun,9,1
네,Noun,10,2
네,Suffix,5,1
네,Suffix,8,1
네,Suffix,9,1
네,Suffix,10,3
네덜란드,Noun,7,1
네이버,Noun,6,1
네이버,Noun,10,4
네티즌,Noun,6,1
넹,Noun,8,2
년,Noun,10,2
년전,Noun,6,1
노,Noun,1,1
노동자,Noun,4,1
노력,Noun,7,2
노잼,Noun,1,3
녹아,Verb,10,1
논,Noun,10,1
놀,Noun,8,1
놀라,Verb,8,1
놀라,Verb,10,1
놀라게,Verb,8,1
놀라는,Verb,8,1
놀라운,Adjective,10,1
놀랄,Verb,10,1
놀랄만큼,Verb,10,1
놀랐다,Verb,9,1
놀랐음,Verb,8,1
놀아나지,Verb,4,1
놈,Noun,1,1
놈,Noun,3,2
놈,Noun,7,1
놈,Noun,8,2
놈,Noun,9,1
놈,Noun,10,2
놈하나도,Verb,7,1
높게,Adjective,10,1
높고,Adjective,9,1
높길래,Adjective,2,1
높다,Adjective,3,1
높다,Adjective,8,1
높다,Adjective,9,1
높아,Adjective,1,1
높아서,Adjective,4,1
높아야,Adjective,10,1
높아져,Verb,10,1
높았는데,Adjective,2,1
높은,Adjective,10,2
높은거,Adjective,9,1
높은지,Adjective,1,2
높이,Noun,10,1
높지,Adjective,1,1
높지,Adjective,7,1
놓고,Verb,1,1
놓여지게,Verb,10,1
놓은,Verb,1,1
놓지말라,Verb,8,1
놓치지,Verb,6,1
놓치지,Verb,10,1
놓친,Verb,5,1
놔,Verb,10,1
놨었음,Noun,9,1
놨을때,Noun,1,1
뇌,Noun,1,1
뇌,Noun,10,2
누가,Noun,7,2
누가,Noun,10,1
누구,Noun,7,2
누구,Noun,9,1
누구,Noun,10,3
누군가,Noun,7,1
누나,Noun,10,1
누나,Suffix,8,1
누른다,Verb,9,1
눈,Noun,1,1
눈,Noun,6,1
눈,Noun,7,3
눈,Noun,8,1
눈,Noun,9,1
눈,Noun,10,6
눈동자,Noun,1,1
눈알,Noun,9,1
뉘앙스,Noun,10,1
느껴라,Verb,10,1
느껴지네요,Verb,1,1
느껴지는건,Verb,7,1
느껴지며,Verb,5,1
느껴진다,Verb,10,1
느껴질만큼,Verb,1,1
느껴짐,Verb,10,1
느끼게,Verb,8,1
느끼게,Verb,9,2
느끼고,Verb,8,1
느끼는,Verb,8,1
느끼는,Verb,10,1
느끼는거지만,Verb,9,1
느끼는것,Verb,10,1
느끼는것도,Verb,10,1
느끼자,Verb,10,1
느끼지,Verb,6,1
느낀,Verb,8,2
느낀,Verb,10,1
느낀건데,Verb,10,1
느낀다면,Verb,10,1
느낄,Verb,8,1
느낄수,Verb,9,1
느낄수가,Verb,5,1
느낄수도,Verb,8,1
느낄수있는,Verb,10,1
느낄수있었다,Verb,8,1
느낄실지,Verb,10,1
느낌,Noun,1,2
느낌,Noun,4,4
느낌,Noun,5,2
느낌,Noun,6,4
느낌,Noun,7,1
느낌,Noun,8,9
느낌,Noun,9,5
느낌,Noun,10,11
느려,Adjective,7,1
느리다는,Adjective,7,1
느리지만,Adjective,8,1
느림,Adjective,10,1
느릿느릿,Noun,8,1
느슨한,Adjective,4,1
는,Josa,1,13
는,Josa,2,4
는,Josa,3,3
는,Josa,4,12
는,Josa,5,12
는,Josa,6,10
는,Josa,7,20
는,Josa,8,48
는,Josa,9,25
는,Josa,10,104
는,Verb,1,1
는,Verb,10,6
