형태소,품사,분류,카운트
200%,Number,2,1
200%,Number,10,1
2000년,Number,1,6
2000년,Number,2,1
2000년,Number,4,1
2000만,Number,1,1
2000만,Number,10,1
2000원,Number,1,1
2000원,Number,4,1
2004년,Number,2,2
2006년,Number,1,1
2006년,Number,4,1
2007,Number,1,1
200715,Number,3,1
2007년,Number,1,1
2007년,Number,2,1
2007년,Number,3,1
2007년,Number,4,2
200만,Number,1,6
200만,Number,2,1
200만,Number,3,1
200만,Number,4,1
200만,Number,6,1
200억,Number,1,1
200억,Number,2,1
200억,Number,6,1
200억,Number,8,3
200억,Number,9,1
2010년,Number,1,1
2010년,Number,2,1
201113,Number,8,1
2011년,Number,2,2
2012,Number,2,1
2012,Number,6,1
2012년,Number,1,1
2013년,Number,3,1
2016년,Number,3,1
2016년,Number,9,1
2020,Number,1,5
2020,Number,2,2
2020,Number,4,1
2020,Number,10,7
2020.07,Number,1,1
2020년,Number,1,26
2020년,Number,2,8
2020년,Number,3,1
2020년,Number,4,2
2020년,Number,5,1
2020년,Number,6,1
2020년,Number,8,2
2020년,Number,10,15
2030,Number,1,1
20:30분,Number,9,1
20~30,Number,10,1
20~30분,Number,8,1
20년,Number,1,8
20년,Number,2,7
20년,Number,3,1
20년,Number,5,1
20년,Number,9,2
20년,Number,10,1
20만,Number,3,1
20분,Number,1,11
20분,Number,2,16
20분,Number,4,8
20분,Number,5,1
20분,Number,6,7
20분,Number,7,2
20분,Number,8,6
20분,Number,9,2
20분,Number,10,6
20조,Number,2,1
20초,Number,10,1
21,Number,1,4
21,Number,2,3
21,Number,4,1
21,Number,7,1
210억,Number,2,1
21:35분,Number,5,1
22000,Number,2,1
22000원,Number,2,1
23,Number,2,1
23,Number,4,1
23일,Number,10,1
24,Number,9,1
24년,Number,2,1
24시간,Number,1,1
25,Number,1,1
25,Number,6,1
25%,Number,2,1
2500원,Number,2,1
250만,Number,1,2
250만,Number,3,1
250만,Number,4,1
250만,Number,7,1
250억,Number,2,1
25분,Number,1,2
25일,Number,8,1
260,Number,2,1
26일,Number,10,1
27,Number,2,1
27,Number,4,1
28,Number,1,6
28,Number,2,5
28,Number,4,3
28,Number,5,2
28,Number,6,2
28,Number,7,1
28,Number,8,3
28년,Number,2,2
28년,Number,4,1
28일,Number,1,3
28일,Number,2,5
28일,Number,4,4
28일,Number,5,1
28일,Number,6,4
28일,Number,7,1
28일,Number,8,3
28일,Number,10,1
2~3,Number,10,2
2~30,Number,8,2
2~30년,Number,6,1
2~3년,Number,10,1
2년,Number,4,1
2년,Number,6,1
2년,Number,10,1
2등,Number,4,1
2만원,Number,1,3
2만원,Number,2,1
2만원,Number,4,1
2분,Number,1,1
2분,Number,3,1
2분,Number,4,1
2분,Number,10,1
2시간,Number,1,46
2시간,Number,2,35
2시간,Number,4,6
2시간,Number,5,5
2시간,Number,6,7
2시간,Number,7,4
2시간,Number,8,15
2시간,Number,9,3
2시간,Number,10,40
2일,Number,10,1
2천년,Number,1,1
2천만,Number,1,1
2천만달러,Number,10,1
2천원,Number,2,1
2초,Number,8,1
2회,Number,8,1
2회,Number,10,1
3,Number,1,80
3,Number,2,58
3,Number,3,16
3,Number,4,26
3,Number,5,8
3,Number,6,34
3,Number,7,12
3,Number,8,16
3,Number,9,5
3,Number,10,38
3.5,Number,3,1
3.5,Number,6,1
3.5,Number,10,1
3/1,Number,2,1
3/1,Number,6,3
3/2,Number,6,1
3/4,Number,2,1
3/4,Number,6,1
30,Number,1,4
30,Number,2,2
30,Number,4,2
30,Number,6,2
30,Number,10,2
30%,Number,2,1
30%,Number,4,1
30%,Number,5,2
30%,Number,6,1
300,Number,1,3
3000원,Number,8,1
300만,Number,1,3
300만,Number,2,3
300만,Number,7,1
300만,Number,8,2
300원,Number,1,1
307만,Number,1,1
30~40분,Number,5,1
30년,Number,1,2
30년,Number,2,3
30만,Number,4,1
30분,Number,1,11
30분,Number,2,6
30분,Number,3,2
30분,Number,4,12
30분,Number,5,1
30분,Number,6,7
30분,Number,7,5
30분,Number,8,2
30분,Number,10,2
30억,Number,4,1
30초,Number,4,1
30초,Number,6,1
30초,Number,8,2
31,Number,7,1
31,Number,8,1
31~1,Number,4,1
32,Number,2,1
32년,Number,1,1
33분,Number,3,1
350만,Number,1,1
35분,Number,3,1
35분,Number,4,1
35분,Number,8,1
360,Number,2,1
360원,Number,1,2
361,Number,1,1
365일,Number,2,1
37년,Number,1,1
380,Number,2,1
380만,Number,1,2
380만,Number,2,1
380만,Number,4,1
380만,Number,6,1
380만,Number,10,1
381만,Number,1,1
38393822938,Number,1,1
3~4,Number,1,1
3~4,Number,6,1
3~4,Number,7,1
3~40분,Number,6,1
3~4년,Number,2,1
3~5,Number,4,1
3년,Number,2,1
3년,Number,8,1
3분,Number,2,3
3분,Number,3,1
3분,Number,5,1
3분,Number,6,2
3분,Number,10,1
3시,Number,6,1
3시,Number,10,1
3시간,Number,3,1
3시간,Number,10,2
3억,Number,1,1
3월,Number,5,1
3일,Number,1,1
3일,Number,6,1
3일,Number,10,1
3천원,Number,1,1
3천원,Number,4,1
3천원,Number,5,1
4,Number,1,21
4,Number,2,22
4,Number,3,3
4,Number,4,39
4,Number,5,4
4,Number,6,20
4,Number,7,16
4,Number,8,69
4,Number,9,18
4,Number,10,183
4.0,Number,7,1
4.5,Number,1,1
4.5,Number,9,2
40,Number,2,3
40,Number,3,1
40,Number,4,1
40,Number,7,1
40,Number,8,1
40,Number,10,7
40%,Number,4,1
40%,Number,5,1
40%,Number,6,1
400,Number,2,1
4000원,Number,6,1
400만,Number,1,2
400만,Number,2,1
40년,Number,1,2
40년,Number,2,1
40년,Number,6,1
40분,Number,1,4
40분,Number,2,3
40분,Number,4,2
40분,Number,5,1
40초,Number,1,1
42년,Number,1,1
4500,Number,1,1
45분,Number,1,1
45분,Number,6,1
47,Number,1,1
47,Number,4,2
48,Number,6,1
48년,Number,1,1
49,Number,4,1
49년,Number,1,1
4~5,Number,2,2
4~5,Number,6,1
4년,Number,1,39
4년,Number,2,38
4년,Number,3,6
4년,Number,4,20
4년,Number,5,9
4년,Number,6,22
4년,Number,7,11
4년,Number,8,16
4년,Number,9,7
4년,Number,10,36
4만원,Number,4,1
4분,Number,3,1
4분,Number,5,1
4시,Number,5,1
4일,Number,10,1
4천원,Number,2,1
5,Number,1,33
5,Number,2,18
5,Number,3,5
5,Number,4,7
5,Number,5,26
5,Number,6,10
5,Number,7,6
5,Number,8,12
5,Number,9,3
5,Number,10,34
5%,Number,2,1
5%,Number,4,1
5%,Number,8,1
5-6,Number,1,1
5.33,Number,4,1
5.5,Number,1,1
5.5,Number,8,1
5.7,Number,2,1
50,Number,1,4
50,Number,2,4
50,Number,4,1
50,Number,8,1
50%,Number,4,3
50%,Number,5,2
50%,Number,6,2
50%,Number,8,1
50%,Number,10,1
500,Number,1,2
500,Number,10,1
5000,Number,1,1
5000만,Number,10,1
5000원,Number,4,1
500만,Number,4,1
500만,Number,8,1
500만,Number,10,2
500원,Number,8,1
50년,Number,1,2
50만,Number,10,1
50만일,Number,1,1
50분,Number,2,2
50분,Number,10,2
512,Number,1,1
51:00,Number,4,1
528,Number,4,1
530만,Number,1,1
54,Number,7,1
5500원,Number,1,1
55분,Number,1,1
56284319,Number,6,1
56분,Number,10,1
570,Number,1,1
57분,Number,1,1
584,Number,5,1
5~6,Number,1,1
5~6,Number,10,1
5년,Number,1,3
5년,Number,2,2
5년,Number,4,1
5년,Number,7,1
5년,Number,10,1
5분,Number,1,12
5분,Number,2,6
5분,Number,3,1
5분,Number,4,8
5분,Number,5,1
5분,Number,6,4
5분,Number,7,1
5분,Number,8,1
5분,Number,10,3
5시,Number,6,1
5억,Number,2,1
5억,Number,7,1
5일,Number,2,1
5일,Number,10,1
5천,Number,10,1
5천원,Number,1,1
5천원,Number,3,2
5천원,Number,4,1
6,Number,1,18
6,Number,2,14
6,Number,3,1
6,Number,4,2
6,Number,5,2
6,Number,6,25
6,Number,7,2
6,Number,8,5
6,Number,9,1
6,Number,10,9
6.14,Number,1,1
6.5,Number,2,1
6.5,Number,5,1
6.5,Number,6,1
6.5,Number,7,1
6.5,Number,8,1
6.8,Number,2,1
60,Number,1,2
60,Number,8,1
60,Number,10,1
60%,Number,1,1
6000원,Number,1,1
600만,Number,10,2
60년,Number,4,1
60분,Number,4,1
60초,Number,1,1
61,Number,1,3
61,Number,6,1
61,Number,7,2
61,Number,10,5
618,Number,1,1
62,Number,4,1
625,Number,7,1
631,Number,1,5
631,Number,2,12
631,Number,3,2
631,Number,4,6
631,Number,5,1
631,Number,6,13
631,Number,7,3
631,Number,8,11
631,Number,9,3
631,Number,10,6
65,Number,10,1
6~6,Number,6,1
6~7,Number,1,2
6~70%,Number,6,1
6시,Number,2,1
6천원,Number,2,1
7,Number,1,70
7,Number,2,34
7,Number,3,7
7,Number,4,11
7,Number,5,5
7,Number,6,11
7,Number,7,20
7,Number,8,5
7,Number,10,19
7-8,Number,4,1
7-8,Number,6,1
7-8,Number,8,1
7.2,Number,1,1
7.21,Number,1,1
7.22,Number,10,1
7.24,Number,1,1
7.25,Number,1,2
7.31,Number,1,1
7.33,Number,7,1
7.4,Number,1,1
7.4,Number,7,1
7.4,Number,8,1
7.4,Number,10,1
7.5,Number,4,2
7.5,Number,7,1
7.5,Number,8,2
7.5,Number,10,3
7.6,Number,2,1
7.62,Number,2,1
7.7,Number,7,2
7.8,Number,2,2
7.88,Number,2,1
7.9,Number,2,1
7.96,Number,2,1
7/17,Number,6,1
7/21,Number,1,1
70,Number,1,1
70,Number,4,1
70,Number,5,1
70,Number,6,1
70,Number,10,1
70%,Number,2,2
70%,Number,6,1
700,Number,4,1
7000,Number,2,1
7000원,Number,4,1
700만,Number,10,1
7080,Number,2,1
70년,Number,1,5
70년,Number,2,2
731,Number,4,1
731,Number,6,1
7700원,Number,2,1
7~8,Number,8,3
7~8,Number,9,2
7~8,Number,10,3
7년,Number,1,2
7년,Number,10,1
7시,Number,1,1
7시,Number,4,2
7시,Number,10,1
7월,Number,2,1
7월,Number,5,1
7월,Number,6,1
7월,Number,8,1
7월,Number,10,2
7일,Number,1,1
7천,Number,8,1
7천원,Number,6,1
8,Number,1,19
8,Number,2,25
8,Number,3,3
8,Number,4,9
8,Number,5,2
8,Number,6,4
8,Number,7,5
8,Number,8,36
8,Number,10,25
8.0,Number,2,1
8.0,Number,10,2
8.0일,Number,10,1
8.1,Number,7,1
8.14,Number,8,1
8.25,Number,1,1
8.4,Number,8,1
8.5,Number,2,2
8.5,Number,4,1
8.5,Number,7,1
8.5,Number,8,1
8.5,Number,10,7
8.6,Number,6,2
8.7,Number,8,1
8.8,Number,2,2
8.8,Number,10,1
8.9,Number,2,1
8.9,Number,6,1
8.91,Number,2,1
8.99,Number,2,1
80,Number,1,1
80,Number,2,2
80,Number,5,2
80,Number,6,1
80,Number,10,1
80%,Number,1,2
80%,Number,2,2
80%,Number,3,1
80%,Number,4,1
80%,Number,8,2
80/90년,Number,1,1
8000원,Number,1,1
8000원,Number,2,1
8000원,Number,4,1
800만,Number,1,1
8090년,Number,2,1
80년,Number,1,15
80년,Number,2,5
80년,Number,4,5
8282,Number,10,1
85%,Number,8,1
8500,Number,6,1
8500원,Number,2,1
8~9,Number,10,2
8~90년,Number,4,1
8년,Number,1,1
8만,Number,8,1
8시,Number,1,1
8시,Number,10,1
8월,Number,1,1
8천원,Number,2,2
8천원,Number,4,1
8천원,Number,9,1
8초,Number,2,1
9,Number,1,4
9,Number,2,6
9,Number,3,1
9,Number,4,3
9,Number,6,4
9,Number,7,2
9,Number,8,4
9,Number,9,10
9,Number,10,12
9.0,Number,4,1
9.5,Number,1,1
9.5,Number,2,3
9.5시간,Number,2,1
90,Number,1,1
90,Number,2,2
90,Number,6,1
90,Number,9,1
90,Number,10,1
90%,Number,2,2
90%,Number,6,1
"90,000원",Number,1,1
9000원,Number,1,1
9000원,Number,2,1
9000원,Number,4,1
9000원,Number,10,1
90년,Number,1,10
90년,Number,2,8
90년,Number,3,2
90년,Number,4,7
90년,Number,5,1
90년,Number,6,1
90년,Number,9,1
90년,Number,10,2
90분,Number,1,2
90분,Number,2,1
93,Number,2,1
94,Number,1,1
94,Number,10,1
95,Number,2,1
95%,Number,1,1
95%,Number,2,2
95.5,Number,1,1
97년,Number,2,1
99,Number,1,1
99,Number,8,2
99%,Number,1,3
99%,Number,10,1
99.9%,Number,10,1
99.9999%,Number,1,1
9999,Number,10,1
9:50분,Number,1,1
9~10,Number,3,1
9시,Number,2,1
9시,Number,3,1
9시,Number,4,1
9시,Number,5,1
9시,Number,6,2
9시,Number,7,1
9시,Number,8,2
9시,Number,10,4
9천원,Number,6,1
:,Punctuation,1,64
:,Punctuation,2,42
:,Punctuation,3,10
:,Punctuation,4,31
:,Punctuation,5,13
:,Punctuation,6,34
:,Punctuation,7,5
:,Punctuation,8,27
:,Punctuation,9,7
:,Punctuation,10,26
":""",Punctuation,1,1
:),Punctuation,7,1
:),Punctuation,8,11
:),Punctuation,9,2
:),Punctuation,10,29
:)!,Punctuation,6,1
:)!,Punctuation,8,1
:-),Punctuation,6,1
:-),Punctuation,8,1
:-),Punctuation,10,1
:...,Punctuation,8,1
::,Punctuation,2,2
:::,Punctuation,1,1
;,Punctuation,1,33
;,Punctuation,2,15
;,Punctuation,4,8
;,Punctuation,5,6
;,Punctuation,6,7
;,Punctuation,7,3
;,Punctuation,8,5
;,Punctuation,10,21
;),Punctuation,8,1
";,",Punctuation,10,1
;...,Punctuation,2,1
;....,Punctuation,7,1
;;,Punctuation,1,38
;;,Punctuation,2,33
;;,Punctuation,3,4
;;,Punctuation,4,24
;;,Punctuation,5,3
;;,Punctuation,6,18
;;,Punctuation,7,4
;;,Punctuation,8,15
;;,Punctuation,9,2
;;,Punctuation,10,39
;;',Punctuation,2,1
;;),Punctuation,10,1
;;;,Punctuation,1,22
;;;,Punctuation,2,18
;;;,Punctuation,4,7
;;;,Punctuation,5,1
;;;,Punctuation,6,2
;;;,Punctuation,7,1
;;;,Punctuation,8,4
;;;,Punctuation,10,8
";;;""",Punctuation,3,1
;;;',Punctuation,8,1
;;;;,Punctuation,1,3
;;;;,Punctuation,2,5
;;;;,Punctuation,4,1
;;;;,Punctuation,6,2
;;;;,Punctuation,8,1
;;;;,Punctuation,10,2
;;^^,Punctuation,4,1
<,Punctuation,1,8
<,Punctuation,2,8
<,Punctuation,4,3
<,Punctuation,5,1
<,Punctuation,6,3
<,Punctuation,8,7
<,Punctuation,10,2
<--,Punctuation,1,1
<----,Punctuation,1,1
<<,Punctuation,1,1
<<,Punctuation,2,1
<<,Punctuation,8,3
<<<,Punctuation,6,1
<<<,Punctuation,8,1
<^^,Punctuation,10,1
<~~+,Punctuation,10,1
=,Punctuation,1,21
=,Punctuation,2,8
=,Punctuation,3,1
=,Punctuation,4,5
=,Punctuation,5,8
=,Punctuation,6,14
=,Punctuation,7,2
=,Punctuation,8,6
=,Punctuation,10,5
==,Punctuation,1,1
=>,Punctuation,4,1
=>,Punctuation,8,1
>,Punctuation,1,9
>,Punctuation,2,8
>,Punctuation,4,3
>,Punctuation,5,1
>,Punctuation,6,5
>,Punctuation,7,5
>,Punctuation,8,4
>,Punctuation,9,2
>,Punctuation,10,7
">,<",Punctuation,8,1
>.<,Punctuation,10,3
><,Punctuation,6,1
><,Punctuation,10,4
>>,Punctuation,1,1
>>,Punctuation,5,3
>>,Punctuation,9,1
>>,Punctuation,10,1
>>+<<,Punctuation,1,1
>>>,Punctuation,2,1
>>>,Punctuation,5,1
>>>,Punctuation,6,2
>>>,Punctuation,8,1
>>>>,Punctuation,2,1
>>>>,Punctuation,6,1
>>>>,Punctuation,10,1
>>>>...>>>>,Punctuation,8,1
>_<,Punctuation,2,1
>_<,Punctuation,10,1
?,Punctuation,1,620
?,Punctuation,2,484
?,Punctuation,3,50
?,Punctuation,4,189
?,Punctuation,5,52
?,Punctuation,6,189
?,Punctuation,7,49
?,Punctuation,8,191
?,Punctuation,9,65
?,Punctuation,10,490
?!,Punctuation,1,1
?!,Punctuation,2,5
?!,Punctuation,3,1
?!,Punctuation,4,4
?!,Punctuation,5,1
?!,Punctuation,6,2
?!,Punctuation,8,5
?!,Punctuation,9,2
?!,Punctuation,10,3
?!!,Punctuation,1,1
?!!,Punctuation,10,1
?!!!,Punctuation,1,1
?!!!,Punctuation,3,1
?!!!,Punctuation,6,1
?!!!!,Punctuation,10,2
?!..,Punctuation,2,1
?!?!,Punctuation,8,1
?!?!?,Punctuation,9,1
?!?!?!?!?!?!,Punctuation,2,1
"?""",Punctuation,1,3
"?""",Punctuation,2,4
"?""",Punctuation,7,1
"?"",",Punctuation,1,1
"?"",",Punctuation,3,1
?&...,Punctuation,2,2
?',Punctuation,1,2
?',Punctuation,3,2
?',Punctuation,4,1
?',Punctuation,6,1
?'',Punctuation,1,1
?'...,Punctuation,8,1
?(,Punctuation,2,1
?(,Punctuation,8,1
?),Punctuation,1,1
?),Punctuation,3,1
?),Punctuation,4,1
?),Punctuation,6,2
?),Punctuation,10,1
?+,Punctuation,2,1
"?,",Punctuation,1,1
"?,",Punctuation,2,1
"?,,?",Punctuation,10,1
?-?,Punctuation,10,1
?.,Punctuation,1,1
?.,Punctuation,2,2
?.,Punctuation,5,1
?.,Punctuation,6,1
?.,Punctuation,9,1
?.,Punctuation,10,1
?..,Punctuation,1,2
?..,Punctuation,2,1
?..,Punctuation,6,1
?..,Punctuation,7,1
?..,Punctuation,8,2
?..,Punctuation,10,2
?...,Punctuation,1,2
?...,Punctuation,2,6
?...,Punctuation,6,3
?...,Punctuation,7,2
?...,Punctuation,8,2
?...,Punctuation,9,3
?...,Punctuation,10,3
?...).,Punctuation,3,1
?....,Punctuation,2,5
?....,Punctuation,6,1
?....,Punctuation,8,1
?....,Punctuation,10,1
?.??.??,Punctuation,2,1
?::;;,Punctuation,10,1
?;;,Punctuation,1,1
?;;,Punctuation,4,1
?;;;;,Punctuation,1,1
?>,Punctuation,1,1
??,Foreign,2,1
??,Punctuation,1,88
??,Punctuation,2,65
??,Punctuation,3,5
??,Punctuation,4,27
??,Punctuation,5,7
??,Punctuation,6,29
??,Punctuation,7,12
??,Punctuation,8,30
??,Punctuation,9,9
??,Punctuation,10,105
??!,Punctuation,1,1
??!,Punctuation,2,1
??!,Punctuation,5,1
??!!,Punctuation,10,1
??!!!,Punctuation,1,1
??!!!,Punctuation,10,1
??!....;;,Punctuation,2,1
??!?!,Punctuation,2,1
"??""...",Punctuation,5,1
??',Punctuation,4,1
??).,Punctuation,10,1
??->,Punctuation,8,2
??.,Punctuation,10,1
??..,Punctuation,6,1
??..,Punctuation,10,1
??...,Punctuation,2,1
??...,Punctuation,10,1
??;;;,Punctuation,10,1
???,Punctuation,1,29
???,Punctuation,2,26
???,Punctuation,3,3
???,Punctuation,4,8
???,Punctuation,5,2
???,Punctuation,6,12
???,Punctuation,7,3
???,Punctuation,8,7
???,Punctuation,9,1
???,Punctuation,10,21
???!!!!,Punctuation,1,1
???!),Punctuation,2,1
???),Punctuation,2,1
???-,Punctuation,5,1
???.,Punctuation,8,1
???...,Punctuation,1,1
???...,Punctuation,2,1
???...,Punctuation,6,1
???:,Punctuation,2,1
???;;;,Punctuation,2,1
????,Punctuation,1,8
????,Punctuation,2,10
????,Punctuation,3,1
????,Punctuation,4,7
????,Punctuation,6,4
????,Punctuation,8,1
????,Punctuation,10,16
????!,Punctuation,10,1
????(,Punctuation,2,1
????...,Punctuation,2,1
????....,Punctuation,4,1
?????,Punctuation,10,1
??????,Punctuation,10,2
??????????,Punctuation,10,3
????????????????,Punctuation,10,1
??~~,Punctuation,6,1
?^^,Punctuation,2,2
?^^;,Punctuation,10,1
?_,Punctuation,1,1
?_?,Punctuation,10,1
?_?!~!~!~!~!,Punctuation,10,1
?_??_??_??_??_??_?,Punctuation,1,1
?`?),Punctuation,7,1
@,Punctuation,1,4
@,Punctuation,10,1
@&@,Punctuation,4,1
"@.,@",Punctuation,2,1
@...,Foreign,10,1
@.@,Punctuation,10,1
@@,Punctuation,1,2
@@,Punctuation,8,1
@@@,Punctuation,1,1
@@@@,Punctuation,10,1
@Good,ScreenName,6,1
A,Alpha,1,3
A,Alpha,2,4
A,Alpha,4,1
A,Alpha,5,2
A,Alpha,6,1
A,Alpha,8,3
A,Alpha,9,1
A,Alpha,10,1
ATMOS,Alpha,10,1
B,Alpha,1,39
B,Alpha,2,36
B,Alpha,3,5
B,Alpha,4,15
B,Alpha,5,5
B,Alpha,6,14
B,Alpha,8,4
B,Alpha,10,4
BBC,Alpha,1,1
BD,Alpha,1,1
BD,Alpha,5,2
BD,Alpha,6,1
BGM,Alpha,1,3
BGM,Alpha,2,1
BGM,Alpha,5,1
BGM,Alpha,6,3
BMW,Alpha,6,1
BTV,Alpha,9,1
BUSAN,Alpha,6,1
Bad,Alpha,1,1
Bad,Alpha,2,1
Beleza,Alpha,10,1
Best,Alpha,4,1
Best,Alpha,10,1
Boring,Alpha,2,1
Btv,Alpha,2,1
Btv,Alpha,4,1
But,Alpha,1,1
But,Alpha,5,1
But,Alpha,6,1
But,Alpha,10,1
C,Alpha,1,10
C,Alpha,2,4
C,Alpha,3,1
C,Alpha,4,2
C,Alpha,5,2
C,Alpha,6,1
C,Alpha,8,1
C,Alpha,10,1
CAR,Alpha,10,1
CF,Alpha,1,4
CF,Alpha,2,2
CF,Alpha,3,1
CF,Alpha,4,1
CF,Alpha,6,1
CF,Alpha,10,1
CG,Alpha,1,132
CG,Alpha,2,124
CG,Alpha,3,20
CG,Alpha,4,69
CG,Alpha,5,20
CG,Alpha,6,61
CG,Alpha,7,18
CG,Alpha,8,23
CG,Alpha,9,7
CG,Alpha,10,41
CGI,Alpha,5,1
CGI,Alpha,8,1
CGV,Alpha,1,3
CGV,Alpha,5,2
CGV,Alpha,6,1
CGV,Alpha,8,2
CGV,Alpha,10,1
CH,Alpha,1,1
CH,Alpha,4,1
CJ,Alpha,2,1
CJ,Alpha,4,2
CQB,Alpha,10,1
Cg,Alpha,1,11
Cg,Alpha,2,8
Cg,Alpha,4,1
Cg,Alpha,5,1
Cg,Alpha,6,2
Cg,Alpha,8,5
Cg,Alpha,10,1
D,Alpha,1,9
D,Alpha,2,9
D,Alpha,3,3
D,Alpha,4,13
D,Alpha,6,6
D,Alpha,7,5
D,Alpha,8,22
D,Alpha,9,7
D,Alpha,10,81
DC,Alpha,4,1
DRIFT,Alpha,6,1
DVD,Alpha,1,1
DVD,Alpha,2,1
DX,Alpha,1,1
DX,Alpha,2,4
DX,Alpha,6,2
DX,Alpha,7,4
DX,Alpha,8,6
DX,Alpha,9,3
DX,Alpha,10,44
DXSCREEN,Alpha,10,1
Ddd,Alpha,9,1
Didnt,Alpha,10,1
Digital,Alpha,1,1
Disaster,Alpha,1,1
Disgusting,Alpha,4,1
Dx,Alpha,7,1
Dxscreen,Alpha,9,1
EBS,Alpha,4,1
ENFP,Alpha,1,1
ESTJ,Alpha,1,1
Edition,Alpha,6,1
F,Alpha,1,6
F,Alpha,2,3
FPS,Alpha,2,1
FPS,Alpha,6,1
Feat,Alpha,2,1
Feat,Alpha,7,1
Feat,Alpha,10,1
G,Alpha,1,1
G,Alpha,9,1
G,Alpha,10,1
GC,Alpha,3,1
GTA,Alpha,1,1
GTA,Alpha,2,2
GTA,Alpha,4,1
GTA,Alpha,6,2
GV,Alpha,4,1
GgggGggggGggggOO,Alpha,2,1
Girls,Alpha,1,1
Good,Alpha,6,1
Good,Alpha,9,1
Good,Alpha,10,5
Gta,Alpha,4,1
HA,Alpha,1,1
Hit,Alpha,5,1
I,Alpha,1,1
I,Alpha,10,1
IMAX,Alpha,10,2
IP,Alpha,1,2
IP,Alpha,4,1
IPTV,Alpha,1,2
IPTV,Alpha,2,3
IPTV,Alpha,4,1
Imax,Alpha,10,1
Iptv,Alpha,1,1
Iptv,Alpha,2,2
J,Alpha,2,1
JANE,Alpha,2,3
JANE,Alpha,3,2
JANE,Alpha,4,1
JANE,Alpha,5,2
JANE,Alpha,6,1
JANE,Alpha,8,1
JANE,Alpha,10,3
JMT,Alpha,6,1
JOT,Alpha,1,1
Jain,Alpha,4,1
Jane,Alpha,1,4
Jane,Alpha,2,4
Jane,Alpha,3,1
Jane,Alpha,4,1
Jane,Alpha,6,2
Jane,Alpha,8,1
K,Alpha,1,15
K,Alpha,2,10
K,Alpha,3,3
K,Alpha,4,8
K,Alpha,5,2
K,Alpha,6,4
K,Alpha,7,4
K,Alpha,8,5
K,Alpha,9,3
K,Alpha,10,14
KCC,Alpha,1,1
KIA,Alpha,1,1
KIA,Alpha,2,1
KT,Alpha,1,1
Korea,Alpha,2,1
Korea,Alpha,8,1
Korea,Alpha,9,1
L,Alpha,4,1
LA,Alpha,7,1
LED,Alpha,6,1
M,Alpha,1,1
M,Alpha,6,2
MAD,Alpha,5,1
MADMAX,Alpha,8,1
MAX,Alpha,5,1
MBTI,Alpha,1,1
MIX,Alpha,1,1
MX,Alpha,1,1
MX,Alpha,2,1
MX,Alpha,10,1
Mad,Alpha,9,1
Mad,Alpha,10,1
Made,Alpha,9,1
Max,Alpha,9,1
Movie,Alpha,1,1
Movie,Alpha,9,1
N,Alpha,1,1
N,Alpha,6,1
NEW,Alpha,2,1
NG,Alpha,6,1
NO,Alpha,2,3
No,Alpha,1,2
O,Alpha,1,2
O,Alpha,2,1
O,Alpha,4,1
O,Alpha,8,1
O,Alpha,10,1
OCN,Alpha,1,3
OCN,Alpha,2,2
ON,Alpha,1,1
OO,Alpha,1,42
OO,Alpha,2,31
OO,Alpha,3,6
OO,Alpha,4,5
OO,Alpha,5,1
OO,Alpha,6,3
OO,Alpha,8,6
OO,Alpha,9,2
OO,Alpha,10,12
OOO,Alpha,1,49
OOO,Alpha,2,29
OOO,Alpha,4,2
OOO,Alpha,5,1
OOO,Alpha,7,2
OOO,Alpha,8,2
OOO,Alpha,9,1
OOO,Alpha,10,3
OOOO,Alpha,1,2
OOOO,Alpha,6,1
OPPA,Alpha,7,1
OPPA,Alpha,10,2
OST,Alpha,1,9
OST,Alpha,2,7
OST,Alpha,5,1
OST,Alpha,6,1
OST,Alpha,10,1
OT,Alpha,6,1
Oh,Alpha,2,1
Ok,Alpha,6,2
Ost,Alpha,2,1
Ost,Alpha,4,1
P,Alpha,1,2
PC,Alpha,2,1
PC,Alpha,5,2
PC,Alpha,6,2
PD,Alpha,1,1
PPL,Alpha,1,4
PPL,Alpha,2,8
PPL,Alpha,3,1
PPL,Alpha,4,1
PPL,Alpha,5,2
PPL,Alpha,6,4
PPL,Alpha,7,1
PPL,Alpha,10,1
PS,Alpha,9,1
Peninsula,Alpha,8,1
Ppl,Alpha,1,1
Q,Alpha,1,2
R,Alpha,8,1
RC,Alpha,1,4
RC,Alpha,2,2
RC,Alpha,3,1
RC,Alpha,6,1
RC,Alpha,10,3
REC,Alpha,1,3
Really,Alpha,2,1
S,Alpha,1,2
SCREEN,Alpha,10,1
SF,Alpha,2,1
SF,Alpha,10,1
SK,Alpha,2,1
SNS,Alpha,5,1
SSG,Alpha,2,2
SSG,Alpha,5,2
SSG.COM,URL,8,1
STAYYYY,Alpha,1,1
SUV,Alpha,1,2
SUV,Alpha,4,1
SUV,Alpha,5,1
SUV,Alpha,7,1
SUV,Alpha,8,1
SUV,Alpha,10,2
SXG.com,URL,6,1
Sk,Alpha,2,1
Soso,Alpha,4,1
Suv,Alpha,2,1
T,Alpha,2,2
T,Alpha,6,1
TMI,Alpha,3,1
TMI,Alpha,6,1
TOP,Alpha,2,1
TV,Alpha,1,5
TV,Alpha,2,5
TV,Alpha,7,1
Thanks,Alpha,10,1
The,Alpha,10,1
This,Alpha,1,1
Tlqkf,Alpha,10,1
Top,Alpha,2,1
