형태소,품사,분류,카운트
재미없다,Adjective,3,1
재미없다,Adjective,6,2
재미없다,Adjective,10,1
재미없다고,Adjective,1,1
재미없다고,Adjective,5,1
재미없다고,Adjective,10,5
재미없다는,Adjective,10,2
재미없다는거면,Adjective,10,1
재미없다면,Adjective,10,1
재미없단,Adjective,10,1
재미없습니다,Adjective,1,1
재미없어진다,Adjective,7,1
재미없어진다,Adjective,10,1
재미없으면,Adjective,10,2
재미없을듯,Adjective,10,1
재미없을줄,Adjective,8,1
재미없음,Adjective,1,2
재미없음,Adjective,4,1
재미없잖아요,Adjective,2,1
재미있,Adjective,7,1
재미있게,Adjective,6,2
재미있게,Adjective,9,5
재미있게,Adjective,10,4
재미있고,Adjective,9,1
재미있고,Adjective,10,1
재미있긴한데,Adjective,8,1
재미있네,Adjective,9,2
재미있네요,Adjective,10,2
재미있는,Adjective,5,1
재미있는,Adjective,8,1
재미있는,Adjective,9,1
재미있는,Adjective,10,5
재미있는거,Adjective,1,1
재미있는데,Adjective,10,1
재미있다,Adjective,1,1
재미있다,Adjective,8,1
재미있다,Adjective,9,6
재미있다,Adjective,10,10
재미있어,Adjective,10,1
재미있어요,Adjective,8,1
재미있어요,Adjective,10,4
재미있었고,Adjective,10,1
재미있었네요,Adjective,9,2
재미있었다,Adjective,4,1
재미있었다,Adjective,8,3
재미있었다,Adjective,9,1
재미있었다,Adjective,10,2
재미있었던,Adjective,10,1
재미있었어요,Adjective,8,1
재미있었음,Adjective,4,1
재미있었음,Adjective,10,3
재미있었지만,Adjective,9,1
재미있음,Adjective,8,1
재미있음,Adjective,9,4
재미있음,Adjective,10,2
재미있지,Adjective,10,1
재밋,Noun,10,9
재밋게봣다,Noun,9,1
재밋군,Noun,9,1
재밋네,Noun,10,1
재밋는,Noun,10,1
재밋다,Noun,1,2
재밋다,Noun,6,1
재밋다,Noun,8,1
재밋다,Noun,9,1
재밋다,Noun,10,2
재밋어,Noun,8,2
재밋어,Noun,10,2
재밋엇다,Noun,10,1
재밋었음,Noun,9,1
재밋었음,Noun,10,2
재밋음,Noun,9,1
재밋음,Noun,10,1
재밌,Adjective,8,1
재밌,Adjective,10,2
재밌게,Adjective,6,1
재밌게,Adjective,7,4
재밌게,Adjective,8,6
재밌게,Adjective,9,6
재밌게,Adjective,10,27
재밌겟더라,Adjective,8,1
재밌고,Adjective,6,1
재밌고,Adjective,9,1
재밌고,Adjective,10,2
재밌구,Adjective,10,1
재밌구나,Adjective,6,1
재밌구만,Adjective,10,1
재밌군요,Adjective,10,1
재밌기,Adjective,8,1
재밌기만,Adjective,10,1
재밌긴,Adjective,8,1
재밌긴,Adjective,9,1
재밌긴하다,Adjective,7,1
재밌긴한데,Adjective,6,1
재밌긴한데,Adjective,7,1
재밌긴한데,Adjective,8,1
재밌긴한데,Adjective,10,1
재밌냐,Adjective,1,2
재밌냐,Adjective,2,1
재밌네,Adjective,8,1
재밌네,Adjective,9,2
재밌네,Adjective,10,7
재밌네요,Adjective,6,1
재밌네요,Adjective,7,1
재밌네요,Adjective,8,1
재밌네요,Adjective,9,1
재밌네요,Adjective,10,5
재밌는,Adjective,4,1
재밌는,Adjective,5,1
재밌는,Adjective,7,3
재밌는,Adjective,8,4
재밌는,Adjective,9,5
재밌는,Adjective,10,12
재밌는거지,Adjective,4,1
재밌는데,Adjective,9,1
재밌는데,Adjective,10,2
재밌는데요,Adjective,10,1
재밌는듯,Adjective,7,1
재밌는듯,Adjective,9,1
재밌는듯,Adjective,10,2
재밌는지,Adjective,7,1
재밌다,Adjective,2,1
재밌다,Adjective,7,2
재밌다,Adjective,8,2
재밌다,Adjective,9,7
재밌다,Adjective,10,29
재밌다고,Adjective,7,1
재밌다고,Adjective,9,2
재밌다는,Adjective,1,3
재밌다는거야,Adjective,1,1
재밌다는걸,Adjective,8,1
재밌다는걸,Adjective,10,1
재밌다니,Adjective,3,1
재밌다아,Adjective,9,1
재밌당,Adjective,10,1
재밌더니,Adjective,7,1
재밌더라,Adjective,8,1
재밌더라,Adjective,10,1
재밌던데,Adjective,8,1
재밌던데,Adjective,10,2
재밌습니다,Adjective,5,1
재밌습니다,Adjective,9,1
재밌습니다,Adjective,10,3
재밌어,Adjective,9,2
재밌어,Adjective,10,5
재밌어서,Adjective,8,1
재밌어서,Adjective,10,1
재밌어요,Adjective,8,4
재밌어요,Adjective,9,1
재밌어요,Adjective,10,8
재밌엇다,Adjective,8,1
재밌었,Adjective,9,1
재밌었고,Adjective,10,2
재밌었는데,Adjective,5,1
재밌었다,Adjective,8,3
재밌었다,Adjective,9,3
재밌었다,Adjective,10,8
재밌었단,Adjective,10,1
재밌었던,Adjective,10,1
재밌었어요,Adjective,10,2
재밌었을까,Adjective,10,1
재밌었을텐데,Adjective,8,1
재밌었음,Adjective,9,2
재밌었음,Adjective,10,5
재밌었지만,Adjective,5,1
재밌엌,Noun,9,1
재밌을,Adjective,10,1
재밌을듯,Adjective,10,1
재밌을수,Adjective,10,1
재밌음,Adjective,7,2
재밌음,Adjective,8,5
재밌음,Adjective,9,1
재밌음,Adjective,10,24
재밌죠,Adjective,10,1
재밌지,Adjective,10,1
재밌지만,Adjective,10,1
재밌진,Adjective,7,1
재방송,Noun,7,1
재생,Noun,5,1
재일,Noun,10,4
재있는거,Verb,1,1
재탄생,Noun,10,1
재탕,Noun,9,1
재탕,Noun,10,2
재흥,Noun,7,1
잭,Noun,7,3
잭,Noun,8,3
잭,Noun,9,7
잭,Noun,10,21
잭동님,Noun,8,1
잭스,Noun,9,1
잭잭,Noun,10,1
잼,Noun,1,2
잼,Noun,3,1
잼,Noun,6,1
잼,Noun,8,1
잼,Noun,10,9
잼나게,Verb,9,3
잼나네,Verb,10,1
잼나네요,Verb,8,1
잼나는,Verb,9,1
잼나는걸,Verb,9,1
잼나던데,Verb,7,1
잼남,Noun,8,1
잼는듯,Verb,9,1
잼다,Verb,10,1
잼담,Verb,10,1
잼던데,Verb,10,1
잼슴,Noun,10,2
잼있게,Verb,7,1
잼있게,Verb,8,1
잼있게,Verb,9,2
잼있게,Verb,10,5
잼있겠다,Verb,10,1
잼있긴,Verb,8,1
잼있네,Verb,10,2
잼있네요,Verb,10,1
잼있넹,Noun,10,1
잼있는,Verb,8,3
잼있는,Verb,10,2
잼있다,Verb,1,1
잼있다,Verb,7,1
잼있다,Verb,10,5
잼있당,Verb,8,1
잼있던,Verb,9,1
잼있어,Verb,10,1
잼있어요,Verb,10,1
잼있었다,Verb,9,3
잼있었다,Verb,10,1
잼있었던것,Verb,10,1
잼있었습니다,Verb,9,1
잼있었어요,Verb,10,1
잼있었어용,Verb,10,1
잼있었음,Verb,10,1
잼있음,Verb,4,1
잼있음,Verb,10,1
잽,Verb,10,1
쟈니,Noun,10,1
저,Determiner,1,3
저,Determiner,3,1
저,Determiner,8,1
저,Determiner,9,3
저,Determiner,10,9
저,Modifier,2,1
저,Noun,4,1
저,Noun,5,3
저,Noun,6,2
저,Noun,7,1
저,Noun,8,1
저,Noun,9,1
저,Noun,10,5
저글링,Noun,6,1
저글링,Noun,7,1
저녁,Noun,1,1
저년,Noun,8,1
저런,Modifier,1,2
저런,Modifier,8,2
저런,Modifier,10,1
저런,Noun,8,2
저런,Noun,10,1
저런데서,Verb,10,1
저럴까,Verb,1,1
저렇게,Adverb,1,1
저렇게,Adverb,10,1
저리,Noun,10,1
저스티스,Noun,10,1
저예산영화,Noun,9,1
저주,Noun,1,5
저주,Noun,4,1
저주,Noun,5,3
저주,Noun,7,4
저주,Noun,8,9
저주,Noun,9,8
저주,Noun,10,79
저주받은,Verb,10,1
저하,Noun,9,1
적,Noun,8,2
적,Noun,10,4
적,Suffix,1,3
적,Suffix,4,1
적,Suffix,5,4
적,Suffix,6,7
적,Suffix,7,13
적,Suffix,8,21
적,Suffix,9,23
적,Suffix,10,43
적고,Verb,10,1
적극,Noun,9,1
적극,Noun,10,1
적나라함에,Adjective,10,1
적다,Verb,10,1
적당,Noun,7,1
적당,Noun,8,1
적당한,Adjective,8,1
적당한듯,Adjective,8,1
적어도,Adverb,7,1
적어도,Adverb,10,1
적용,Noun,10,1
적응력,Noun,7,1
적이네요,Verb,1,1
적이네요,Verb,6,1
적이네요,Verb,10,1
적이었음,Verb,10,2
적임,Noun,9,1
적임,Noun,10,2
적절하게,Adjective,10,1
적절하네여,Adjective,10,1
적절한,Adjective,8,1
적절한,Adjective,9,2
적절한,Adjective,10,2
적절한듯,Adjective,7,1
적절히,Adjective,10,1
전,Foreign,8,1
전,Foreign,10,2
전,Modifier,6,1
전,Modifier,7,1
전,Modifier,10,2
전,Noun,1,1
전,Noun,6,1
전,Noun,8,3
전,Noun,10,8
전개,Noun,1,4
전개,Noun,2,1
전개,Noun,4,1
전개,Noun,7,3
전개,Noun,8,3
전개,Noun,9,1
전개,Noun,10,8
전개도,Noun,2,1
전개도,Noun,5,1
전결,Noun,9,1
전과,Noun,10,1
전기,Noun,6,1
전기톱,Noun,5,1
전기톱,Noun,7,1
전기톱,Noun,8,4
전기톱,Noun,10,4
전략,Noun,1,2
전력,Noun,4,1
전력,Noun,5,1
전력,Noun,10,2
전문가,Noun,1,2
전문가,Noun,4,1
전문가,Noun,10,1
전부,Noun,1,2
전부,Noun,4,1
전부,Noun,9,1
전부,Noun,10,1
전설,Noun,1,2
전설,Noun,6,1
전설,Noun,7,1
전설,Noun,10,8
전세계,Noun,10,1
전수,Noun,10,1
전에,Foreign,10,1
전에봤지만,Foreign,10,1
전율,Noun,9,1
전인,Noun,10,1
전작,Noun,9,1
전쟁,Noun,3,1
전쟁,Noun,10,1
전체,Noun,2,1
전체,Noun,7,3
전체,Noun,8,1
전체,Noun,9,4
전체,Noun,10,1
전통,Noun,9,1
전혀,Noun,1,1
전혀,Noun,6,3
전혀,Noun,8,1
전혀,Noun,10,2
전혀안드,Noun,6,1
전형,Noun,6,1
전형,Noun,7,1
전형,Noun,8,2
전형,Noun,10,1
전환,Noun,7,1
전환,Noun,9,1
절,Noun,9,1
절,Noun,10,1
절규,Noun,6,1
절단,Noun,8,1
절대,Noun,1,3
절대,Noun,2,1
절대,Noun,3,1
절대,Noun,9,2
절대,Noun,10,3
절대로,Noun,7,1
절대로,Noun,10,1
절로,Noun,8,1
절망,Noun,9,3
절망,Noun,10,3
절묘하게,Adjective,10,1
절묘한,Adjective,10,1
절실,Noun,7,1
절정,Noun,10,1
젊었네,Adjective,10,1
점,Noun,1,6
점,Noun,2,1
점,Noun,3,1
점,Noun,4,1
점,Noun,6,7
점,Noun,7,4
점,Noun,8,10
점,Noun,9,9
점,Noun,10,44
점도,Noun,1,2
점도,Noun,10,1
점령,Noun,3,1
점령,Noun,6,1
점수,Noun,1,3
점수,Noun,3,1
점수,Noun,10,1
점점,Noun,7,1
점주,Noun,10,1
점준,Noun,9,1
점차,Noun,6,1
접,Noun,1,1
접,Noun,7,2
접,Noun,8,2
접,Noun,9,1
접,Noun,10,2
접하게,Verb,2,1
접하다는,Verb,5,1
접하단,Verb,9,1
접하지,Verb,10,1
접함,Noun,4,1
정,Noun,3,1
정,Noun,10,1
정기,Noun,9,1
정답,Noun,7,1
정도,Noun,7,4
정도,Noun,8,9
정도,Noun,9,7
정도,Noun,10,19
정도보다가,Foreign,10,1
정립,Noun,9,1
정말,Exclamation,9,2
정말,Exclamation,10,1
정말,Noun,1,6
정말,Noun,2,1
정말,Noun,5,2
정말,Noun,6,2
정말,Noun,7,3
정말,Noun,8,7
정말,Noun,9,18
정말,Noun,10,84
정말로,Adverb,10,1
정문,Noun,10,1
정보,Noun,7,1
정부,Noun,10,1
정상,Noun,10,3
정석,Noun,8,2
정석,Noun,9,1
정석,Noun,10,11
정신,Noun,7,1
정신건강,Noun,7,1
정신없이,Adverb,10,1
정육점,Noun,6,1
정의,Noun,7,1
정작,Noun,3,1
정작,Noun,8,1
정점,Noun,10,5
정체,Noun,10,1
정치인,Noun,9,1
정통,Noun,10,1
정판,Noun,10,1
정화,Noun,10,3
정확히,Adjective,10,1
제,Modifier,1,1
제,Modifier,9,1
제,Modifier,10,3
제,Noun,10,5
제갈,Noun,10,1
제격,Noun,8,2
제격,Noun,9,1
제너럴,Noun,8,1
제대,Noun,10,1
제대로,Noun,2,1
제대로,Noun,6,2
제대로,Noun,8,4
제대로,Noun,9,3
제로,Noun,1,3
제로,Noun,4,1
제목,Noun,7,1
제목,Noun,10,2
제밋다,Noun,1,1
제발,Noun,4,1
제발,Noun,10,2
제법,Noun,7,1
제법,Noun,8,1
제외,Noun,9,1
제외,Noun,10,1
제일,Noun,5,1
제일,Noun,6,2
제일,Noun,7,3
제일,Noun,8,4
제일,Noun,9,5
제일,Noun,10,21
제임스,Noun,2,1
제임스,Noun,7,1
제임스,Noun,9,1
제임스,Noun,10,2
제작,Noun,10,2
젠,Noun,7,1
젠,Noun,8,1
젠,Noun,10,1
젤,Noun,5,1
젤,Noun,8,2
젤,Noun,9,1
젤,Noun,10,4
젤루,Noun,10,1
젤재밋엇다,Noun,10,1
젤잼,Noun,10,1
젬있다,Noun,1,1
져,Verb,6,1
젼나,Noun,10,1
조,Modifier,5,1
조,Modifier,8,2
조,Noun,5,1
조,Noun,8,1
조,Noun,9,1
조,Noun,10,2
조금,Noun,1,1
조금,Noun,6,1
조금,Noun,8,2
조금,Noun,9,3
조금,Noun,10,3
조만간,Noun,9,1
조비,Noun,1,1
조상,Noun,9,1
조성,Noun,8,1
조심,Noun,5,2
조심,Noun,8,1
조아하는,Verb,1,1
조아하는,Verb,9,1
조아함,Verb,10,1
조연,Noun,6,1
조연,Noun,9,1
조음,Noun,9,1
조이는,Verb,9,1
조자룡,Noun,10,1
조잡한,Adjective,7,1
조지,Noun,7,1
조지,Noun,9,2
조지,Noun,10,8
조합,Noun,10,1
조화,Noun,7,1
존,Noun,10,3
존나,Noun,1,1
존나,Noun,3,2
존나,Noun,4,1
존나,Noun,5,2
존나,Noun,6,2
존나,Noun,8,1
존나,Noun,9,1
존나,Noun,10,5
존내,Noun,9,1
존내,Noun,10,2
존멋,Noun,10,1
존멋존섹,Noun,10,1
존비,Noun,7,1
존비,Noun,10,2
존재,Noun,8,2
존재,Noun,9,2
존재,Noun,10,2
졸,Noun,9,1
졸,Noun,10,2
졸라,Noun,1,1
졸라,Noun,10,2
졸려,Verb,1,1
졸려되,Verb,6,1
졸리,Noun,7,1
졸이기,Verb,10,1
졸이는,Verb,8,1
졸인,Verb,10,1
졸작,Noun,1,7
졸작,Noun,10,1
졸잼,Noun,10,2
졸잼졸잠,Noun,10,1
좀,Noun,1,5
좀,Noun,2,1
좀,Noun,3,1
좀,Noun,4,2
좀,Noun,5,3
좀,Noun,6,9
좀,Noun,7,8
좀,Noun,8,19
좀,Noun,9,12
좀,Noun,10,27
좀내,Adjective,10,1
좀더,Noun,6,1
좀더,Noun,8,1
좀더,Noun,10,1
좀마라,Adjective,9,1
좀비,Noun,1,35
좀비,Noun,2,9
좀비,Noun,3,12
좀비,Noun,4,16
좀비,Noun,5,27
좀비,Noun,6,46
좀비,Noun,7,89
좀비,Noun,8,210
좀비,Noun,9,226
좀비,Noun,10,891
좀피,Noun,9,1
좀피,Noun,10,1
종말,Noun,9,1
종말,Noun,10,2
종일,Noun,10,1
좋,Adjective,10,1
좋겟다,Adjective,10,1
좋겠네,Adjective,9,1
좋겠네요,Adjective,6,1
좋겠다,Adjective,10,2
좋겠음,Adjective,10,1
좋고,Adjective,8,4
좋고,Adjective,9,4
좋고,Adjective,10,1
좋긴,Adjective,7,1
좋네,Adjective,10,2
좋네요,Adjective,7,1
좋네요,Adjective,10,1
좋다,Adjective,1,1
좋다,Adjective,8,3
좋다,Adjective,10,5
좋다고,Adjective,7,1
좋더라,Adjective,8,1
좋던데,Adjective,4,1
좋던데,Adjective,10,1
좋드,Noun,9,1
좋습니다,Adjective,10,1
좋아,Adjective,9,5
좋아,Adjective,10,9
좋아여,Adjective,10,1
좋아요,Adjective,9,1
좋아요,Adjective,10,2
좋아졌어,Verb,10,1
좋아지던,Verb,10,1
좋아하게,Adjective,6,1
좋아하게,Adjective,10,3
좋아하고,Adjective,9,1
좋아하는,Adjective,1,2
좋아하는,Adjective,5,1
좋아하는,Adjective,7,1
좋아하는,Adjective,8,3
좋아하는,Adjective,10,7
좋아하는데,Adjective,10,3
좋아하는데요,Adjective,9,1
좋아하면,Adjective,8,1
좋아하시는,Adjective,1,1
좋아하시는,Adjective,7,1
좋아하시는,Adjective,10,1
좋아하신다면,Adjective,10,1
좋아하지,Adjective,10,1
좋아하지도,Adjective,10,1
좋아하지만,Adjective,8,1
좋아하진,Adjective,7,1
좋아한,Adjective,10,1
좋아한다,Adjective,9,1
좋아한다,Adjective,10,2
좋아한다는걸,Adjective,10,1
좋아한다면,Adjective,8,1
좋아한다면,Adjective,9,2
좋아합니다,Adjective,10,1
좋아해,Adjective,8,1
좋아해서,Adjective,8,1
좋아해서,Adjective,10,2
좋아해여,Adjective,10,1
좋았고,Adjective,9,1
좋았는데,Adjective,5,1
좋았는데,Adjective,7,1
좋았다,Adjective,7,1
좋았다,Adjective,8,1
좋았다,Adjective,9,3
좋았다,Adjective,10,4
좋았던,Adjective,8,1
좋았습니다,Adjective,9,1
좋았어요,Adjective,8,1
좋았어요,Adjective,10,1
좋았을,Adjective,8,1
좋았을려나,Adjective,10,1
좋았을지는,Adjective,6,1
좋았을테지만,Adjective,9,1
좋았을텐데,Adjective,6,1
좋았을텐데,Adjective,9,1
좋았을텐데,Adjective,10,1
좋았음,Adjective,7,1
좋았음,Adjective,8,3
좋았음,Adjective,10,2
좋았지만,Adjective,8,1
좋야요,Adjective,8,1
좋와,Adjective,10,1
좋으련만,Adjective,10,1
좋은,Adjective,1,2
좋은,Adjective,2,1
좋은,Adjective,3,1
좋은,Adjective,8,4
좋은,Adjective,9,1
좋은,Adjective,10,5
좋은데,Adjective,5,1
좋은데,Adjective,7,1
좋은데,Adjective,8,2
좋은데,Adjective,9,1
좋을듯,Adjective,1,1
좋음,Adjective,10,3
좋지만,Adjective,7,1
좌,Noun,10,2
좌절,Noun,10,1
죄,Noun,1,1
죄다,Adverb,6,1
죠,Josa,4,1
죠,Josa,9,2
죠,Josa,10,6
죠지,Noun,9,1
죵,Noun,10,1
죸,Noun,8,1
주,Modifier,1,1
주,Modifier,4,1
주,Modifier,6,3
주,Modifier,7,1
주,Modifier,8,3
주,Modifier,9,3
주,Modifier,10,15
주,Noun,8,1
주,Noun,10,4
주가,Noun,1,1
주가,Noun,10,4
주것지,Verb,10,1
주겠습니다,Verb,10,1
주고,Verb,10,1
주고싶지도,Verb,1,1
주고싶지만,Verb,9,1
주기,Noun,1,2
주는,Verb,9,1
주는,Verb,10,2
주는건,Verb,10,1
주는것,Verb,10,1
주는지,Verb,3,1
주님,Noun,10,2
주도,Noun,9,1
주러,Verb,9,1
주류,Noun,9,1
주목할만하다,Adjective,5,1
주변,Noun,5,1
주변,Noun,10,2
주세요,Verb,5,1
주신,Noun,3,1
주역,Noun,10,1
주연,Noun,2,1
주온,Noun,9,1
주요,Modifier,10,2
주의,Noun,8,1
주의,Noun,10,3
주인공,Noun,1,2
주인공,Noun,3,2
주인공,Noun,5,3
주인공,Noun,6,2
주인공,Noun,7,2
주인공,Noun,8,5
주인공,Noun,10,9
주저,Noun,10,1
주제,Noun,1,2
주제,Noun,7,1
주제,Noun,8,1
주제,Noun,9,1
주제,Noun,10,1
주지,Noun,9,1
죽,Noun,1,3
죽,Noun,10,5
죽게,Verb,3,1
죽고,Verb,10,4
죽기,Verb,8,1
죽기전에,Verb,10,1
죽길,Verb,10,1
죽네,Verb,10,1
죽는,Verb,10,1
죽는거랑,Verb,5,1
죽는게,Verb,8,2
죽는다,Verb,7,1
죽는다는,Verb,7,1
죽는다는,Verb,8,1
죽는줄,Verb,1,2
죽는줄,Verb,10,1
죽어서,Verb,8,1
죽어서,Verb,10,1
죽어야,Verb,10,1
죽었겠지,Verb,10,1
죽었나,Verb,9,1
죽었다,Verb,10,1
죽었을,Verb,7,1
죽여,Verb,9,1
죽여야,Verb,10,1
죽였으면,Verb,6,1
죽으면,Verb,7,1
죽은,Verb,10,2
죽은건데,Verb,1,1
죽은자,Verb,10,1
죽은지,Verb,3,1
죽음,Noun,1,1
죽음,Noun,10,4
죽이냐,Verb,8,1
죽이는,Verb,6,1
죽이는,Verb,8,1
죽이는,Verb,10,2
죽이는거냐,Verb,6,1
죽이는거야,Verb,9,1
죽이는게,Verb,8,1
죽이려면,Verb,8,1
죽이면,Verb,4,1
죽인다,Verb,8,1
죽인다,Verb,10,1
죽일,Verb,9,1
죽임,Verb,9,1
준,Noun,8,4
준,Noun,10,4
준거,Verb,10,1
준다,Verb,3,1
준다,Verb,10,2
준수,Noun,8,1
줄,Noun,2,1
줄,Noun,5,1
줄,Noun,7,1
줄,Noun,8,5
줄,Noun,9,3
줄,Noun,10,5
줄거리,Noun,10,1
줄기,Noun,10,1
줄수,Verb,8,1
줌,Noun,8,1
줌,Noun,10,2
중,Noun,4,1
중,Noun,5,1
중,Noun,6,1
중,Noun,7,3
중,Noun,8,12
중,Noun,9,14
중,Noun,10,50
중,Suffix,1,4
중,Suffix,5,2
중,Suffix,6,4
중,Suffix,7,6
중,Suffix,8,19
중,Suffix,9,32
중,Suffix,10,158
중간,Noun,1,6
중간,Noun,2,1
중간,Noun,4,4
중간,Noun,6,3
중간,Noun,7,4
중간,Noun,8,4
중간,Noun,9,6
중간,Noun,10,7
중반,Noun,5,1
중반,Noun,6,1
중반,Noun,7,1
중반,Noun,8,1
중반,Noun,10,1
중시,Noun,7,1
중요,Noun,9,1
중요하다,Adjective,8,1
중점,Noun,10,1
중학생,Noun,8,1
중후,Noun,3,1
중후,Noun,4,1
중후,Noun,5,1
중후,Noun,9,1
줘,Verb,10,2
줘도,Verb,10,1
줬더니,Verb,1,1
줬었다니,Verb,10,1
줬음,Verb,10,1
줬지,Verb,9,1
줸장,Noun,10,1
쥐,Noun,8,1
쥐,Noun,9,1
쥐,Noun,10,1
쥐뿔,Noun,9,1
쥑,Noun,10,1
쥑이,Noun,10,1
즈,Modifier,10,2
즉시,Noun,10,1
즐감,Noun,8,1
즐거운,Adjective,8,1
즐거움,Noun,8,1
즐거움,Noun,10,1
즐거웠으나,Adjective,6,1
즐겁게,Adjective,9,1
즐겁게,Adjective,10,1
즐겁다,Adjective,8,1
즐겨,Verb,3,1
즐겨,Verb,10,1
즐겨라,Verb,10,1
즐겨요,Verb,3,1
즐기고자,Verb,7,1
즐기기에,Verb,8,1
즐기는,Verb,9,1
즐기시는,Verb,9,1
즐기자,Verb,9,1
즐길,Verb,9,1
즐길수,Verb,7,1
즐길수,Verb,10,1
증가,Noun,10,1
증거,Noun,10,1
증명,Noun,10,3
증폭,Noun,8,1
지,Josa,1,2
지,Josa,4,3
지,Josa,5,2
지,Josa,8,4
지,Josa,9,7
지,Josa,10,16
지,Modifier,3,1
지,Modifier,8,2
지,Modifier,9,1
지,Modifier,10,1
지,Verb,1,1
지게,Noun,8,1
지겹도록,Adjective,6,1
지고,Noun,8,1
지금,Noun,6,2
지금,Noun,7,3
지금,Noun,8,5
지금,Noun,10,27
지금껏,Noun,8,1
지긋지긋한,Adjective,7,1
지나,Noun,10,1
지나가고,Verb,7,1
지나가는,Verb,5,1
지나간,Verb,1,1
지나감,Verb,10,1
지나고,Verb,6,1
지나도,Verb,10,3
지난,Noun,10,2
지날을,Verb,10,1
지남,Noun,5,1
지났지만,Verb,10,1
지닌,Verb,8,1
지닌,Verb,10,1
지대,Noun,10,1
지데로,Verb,1,1
지도,Noun,2,1
지도,Noun,3,1
지도,Noun,10,1
지라,Noun,5,1
지렁이,Noun,10,1
지려,Verb,10,1
지렷음,Noun,10,1
지렸,Verb,10,1
지렸다,Verb,10,1
지렸었는데,Verb,10,1
지루,Noun,1,1
지루,Noun,6,1
지루,Noun,7,1
지루하게,Adjective,2,1
지루하고,Adjective,2,1
지루하고,Adjective,5,1
지루하기,Adjective,10,1
지루하기만,Adjective,1,1
지루하더라,Adjective,6,1
지루하던데,Adjective,3,1
지루하지,Adjective,7,1
지루하지,Adjective,8,1
지루하지,Adjective,9,1
지루하지,Adjective,10,2
지루하진,Adjective,8,1
지루한,Adjective,7,1
지루한,Adjective,9,1
지루한,Adjective,10,1
지루한거,Adjective,8,1
지루한건,Adjective,5,1
지루한데,Adjective,7,1
지루할,Adjective,9,1
지루할,Adjective,10,1
지루함,Noun,5,1
지루함,Noun,6,1
지루함,Noun,7,2
지루함,Noun,8,2
지루해,Adjective,1,1
지루해,Adjective,6,1
지루해서,Adjective,1,1
지루해서,Adjective,6,1
지루했다,Adjective,5,1
지루했다,Adjective,7,1
지루했다,Adjective,8,1
지루했음,Adjective,3,1
지를,Verb,10,1
지리,Noun,9,1
지리겠음,Verb,6,1
지릴,Verb,10,1
지릴만,Verb,10,1
지만,Josa,1,1
지만,Josa,3,1
지만,Josa,4,1
지만,Josa,7,3
지만,Josa,8,3
지만,Josa,9,3
지만,Josa,10,6
지상,Noun,6,1
지상,Noun,10,2
지수,Noun,10,3
지오,Noun,8,2
지옥,Noun,6,2
지옥,Noun,7,1
지옥,Noun,8,1
지옥,Noun,10,5
지옥도,Noun,9,1
지옥불,Noun,7,1
지울수가,Verb,3,1
지저분한,Adjective,9,1
지존,Noun,9,1
지존,Noun,10,8
지지,Noun,1,1
지키려는,Verb,10,1
직임,Noun,10,1
직전,Noun,8,1
직접,Noun,10,1
진,Noun,4,1
진,Noun,6,1
진,Noun,10,1
진국,Noun,10,1
진리,Noun,10,2
진부한,Adjective,10,2
진부한면이,Adjective,7,1
진부했음,Adjective,7,1
진수,Noun,10,4
진실,Noun,10,1
진심,Noun,1,1
진심,Noun,6,1
진심,Noun,7,1
진심,Noun,9,2
진심,Noun,10,7
진영화,Noun,10,1
진입,Noun,9,1
진정,Noun,7,1
진정한,Adjective,1,1
진정한,Adjective,9,1
진정한,Adjective,10,4
진지하고,Adjective,10,1
진지한,Adjective,9,1
진지해서,Adjective,9,1
진짜,Noun,1,10
진짜,Noun,2,2
진짜,Noun,4,1
진짜,Noun,5,3
진짜,Noun,6,3
진짜,Noun,7,3
진짜,Noun,8,10
진짜,Noun,9,9
진짜,Noun,10,67
진짜루,Noun,10,1
진짴,Noun,8,1
진창,Noun,1,1
진창,Noun,3,1
진행,Noun,6,1
진행,Noun,9,1
진화,Noun,8,1
진화,Noun,10,1
질,Noun,1,1
질,Noun,3,1
질,Noun,6,1
질,Noun,8,1
질,Noun,10,1
질러서,Verb,9,1
질럿됐다,Noun,10,1
질려,Verb,10,1
질르구,Verb,10,1
질리,Noun,8,1
질리,Noun,10,2
질리도록,Verb,5,1
질리지가,Verb,10,2
질린거다,Verb,10,1
질린다면,Verb,10,1
질릴대로,Verb,10,1
질문,Noun,9,1
질주,Noun,4,1
질주,Noun,5,1
질주,Noun,7,1
질주,Noun,9,1
질주,Noun,10,2
짏,Noun,7,1
짐,Noun,8,1
짐,Noun,10,2
짐승,Noun,9,1
집,Noun,8,1
집,Noun,9,1
집,Noun,10,2
집니다,Verb,9,1
집중,Noun,8,2
집중,Noun,10,1
집착,Noun,10,1
집합,Noun,7,1
짓,Noun,8,2
짓,VerbPrefix,1,1
짓,VerbPrefix,10,1
짓거리,Noun,9,1
징,Noun,10,1
징그러서,Adjective,10,1
징그러운,Adjective,1,1
징그러운,Adjective,8,1
징그러운게,Adjective,8,1
징그러운데,Adjective,10,1
징그러워,Adjective,1,1
징그러워,Adjective,7,1
징그럽고,Adjective,2,1
징그럽고,Adjective,10,1
징그럽다,Adjective,9,1
징그럽다고,Adjective,10,1
징그럽다싶은,Adjective,9,1
징그럽지도,Adjective,8,1
징글징글,Noun,7,1
짖고,Verb,8,1
