형태소,품사,분류,카운트
100%,Number,10,10
1000,Number,1,1
1000,Number,8,1
1000,Number,10,4
1000%,Number,1,1
10000,Number,9,1
10000,Number,10,1
10000%,Number,1,1
10000원,Number,1,1
1000만,Number,1,19
1000만,Number,2,2
1000만,Number,3,4
1000만,Number,4,4
1000만,Number,5,2
1000만,Number,6,8
1000만,Number,7,10
1000만,Number,8,11
1000만,Number,9,14
1000만,Number,10,23
1000원,Number,7,1
1000원,Number,8,1
100년,Number,4,1
100만,Number,10,1
100만원,Number,1,1
100만원,Number,10,1
100분,Number,5,1
100분,Number,9,1
100억,Number,1,2
100억,Number,3,1
100억,Number,4,1
100억,Number,5,1
100억,Number,6,1
100억,Number,9,1
100억,Number,10,1
101,Number,10,1
1010,Number,1,1
1010,Number,5,1
1010,Number,7,1
1010,Number,8,1
1010,Number,10,2
101010,Number,1,1
101010,Number,7,1
101010,Number,8,1
101010,Number,9,1
101010,Number,10,6
10101010,Number,4,1
10101010,Number,8,2
10101010,Number,9,2
10101010,Number,10,6
1010101010,Number,7,1
1010101010,Number,9,2
1010101010,Number,10,4
10101010100101010,Number,10,1
101010101010,Number,8,1
101010101010,Number,9,1
101010101010,Number,10,2
10101010101010,Number,10,3
1010101010101010,Number,10,3
1010110110010,Number,10,1
101만,Number,10,1
102,Number,9,3
10~30년,Number,1,1
10년,Number,1,11
10년,Number,2,3
10년,Number,5,1
10년,Number,6,1
10년,Number,7,1
10년,Number,8,2
10년,Number,9,1
10년,Number,10,3
10만,Number,2,1
10만,Number,10,2
10만원,Number,3,1
10분,Number,1,6
10분,Number,3,1
10분,Number,5,3
10분,Number,6,1
10분,Number,7,1
10분,Number,8,1
10분,Number,9,6
10분,Number,10,6
10시,Number,8,1
10시,Number,10,2
10억,Number,5,1
10월,Number,10,2
10초,Number,2,1
11,Number,1,2
11,Number,7,3
11,Number,8,1
11,Number,9,1
11,Number,10,8
"11,000원",Number,10,1
110,Number,6,1
11000원,Number,1,1
11000원,Number,2,1
1100만,Number,1,4
1100만,Number,3,1
1100만,Number,7,1
110418429604,Number,1,1
110분,Number,1,1
110분,Number,10,2
110억,Number,5,1
111,Number,10,1
1111,Number,10,1
11112222333344445555,Number,10,1
11123,Number,10,1
112345667890,Number,10,1
112424432,Number,8,1
1150만,Number,2,1
1150만,Number,6,1
115분,Number,10,1
115억,Number,9,1
118분,Number,1,1
118분,Number,3,1
118분,Number,5,1
118분,Number,10,5
11:56,Number,10,1
11시,Number,1,1
11시,Number,4,1
11시,Number,7,1
11시,Number,10,1
12,Number,3,1
12,Number,5,1
12,Number,7,1
12,Number,8,1
12,Number,10,2
12%,Number,1,1
120,Number,10,1
1200만,Number,1,2
1200만,Number,3,1
1200만,Number,9,1
1200만,Number,10,3
1200원,Number,1,1
120분,Number,2,1
120분,Number,10,1
1212,Number,6,1
121212121212,Number,1,1
122,Number,10,1
123,Number,1,1
1234,Number,10,1
123412341234,Number,10,1
12345.6,Number,8,1
123456,Number,8,1
1234567,Number,8,1
123456700만,Number,1,1
12345678,Number,8,1
123456789,Number,7,1
123456789,Number,8,1
123456789,Number,9,1
1234567890,Number,1,1
1234567890,Number,7,2
1234567890,Number,8,2
1234567890,Number,9,1
1234567890123,Number,10,1
12345678910,Number,10,2
123549,Number,7,1
12년,Number,3,1
12시,Number,1,1
12시,Number,4,1
12시,Number,8,3
12시,Number,10,1
12일,Number,10,1
13,Number,2,1
13,Number,5,4
13,Number,6,1
13,Number,7,1
13,Number,10,4
13000원,Number,1,1
1300만,Number,10,1
134575960,Number,9,1
13년,Number,1,1
13만,Number,1,1
13천원,Number,8,1
14,Number,5,1
14,Number,6,1
140,Number,1,1
140,Number,5,2
140,Number,8,1
140,Number,10,1
14:30분,Number,1,1
14년,Number,1,1
15,Number,1,11
15,Number,3,1
15,Number,4,3
15,Number,5,8
15,Number,6,8
15,Number,7,12
15,Number,8,23
15,Number,9,11
15,Number,10,16
1500,Number,1,1
1500,Number,10,1
1500만,Number,9,2
1500만,Number,10,3
1500원,Number,10,1
150만,Number,5,1
1518958892259,Number,2,1
1521797738012,Number,4,1
1527490166306,Number,4,1
1561884896,Number,10,1
15년,Number,10,1
15분,Number,1,1
15분,Number,5,1
15분,Number,6,1
15분,Number,8,1
15분,Number,9,2
15분,Number,10,2
15일,Number,4,1
15일,Number,10,3
16,Number,1,1
16,Number,10,3
160717,Number,10,1
16년,Number,10,2
16일,Number,9,1
17,Number,1,1
17,Number,3,1
17,Number,10,1
170924,Number,10,1
1750원,Number,1,1
17년,Number,10,1
18,Number,1,3
18,Number,4,1
18,Number,8,2
18,Number,9,1
18,Number,10,1
180,Number,5,1
180,Number,10,1
18000,Number,8,1
1800만,Number,10,1
181,Number,7,1
18분,Number,5,1
18일,Number,9,3
18일,Number,10,1
19,Number,1,8
19,Number,5,3
19,Number,6,3
19,Number,7,3
19,Number,8,2
19,Number,9,1
19,Number,10,1
19571928,Number,1,1
1960년,Number,1,1
1988,Number,2,1
1995년,Number,1,1
19년,Number,1,1
19등,Number,9,1
1:10,Number,10,1
1~2,Number,1,1
1~2,Number,7,1
1~2시간,Number,5,1
1~2시간,Number,6,1
1~4,Number,2,1
1~5초,Number,1,1
1~7,Number,1,1
1년,Number,5,1
1년,Number,9,1
1년,Number,10,4
1등,Number,5,1
1등,Number,8,1
1등,Number,9,1
1등,Number,10,9
1만원,Number,1,3
1만원,Number,5,1
1만회,Number,1,1
1분,Number,5,2
1분,Number,6,2
1분,Number,10,11
1시,Number,4,1
1시,Number,6,1
1시간,Number,1,11
1시간,Number,2,1
1시간,Number,3,1
1시간,Number,4,1
1시간,Number,5,2
1시간,Number,6,2
1시간,Number,8,4
1시간,Number,9,1
1시간,Number,10,10
1억,Number,1,1
1억,Number,9,1
1억,Number,10,1
1억년,Number,7,1
1천만,Number,1,3
1천만,Number,10,1
1초,Number,1,6
1초,Number,2,2
1초,Number,5,1
1초,Number,7,4
1초,Number,8,1
1초,Number,10,8
1회,Number,1,1
1회,Number,9,1
2,Number,1,51
2,Number,2,43
2,Number,3,13
2,Number,4,12
2,Number,5,21
2,Number,6,18
2,Number,7,35
2,Number,8,83
2,Number,9,48
2,Number,10,177
2%,Number,5,2
2%,Number,6,1
2%,Number,7,2
2%,Number,8,13
2%,Number,9,5
2%,Number,10,4
"2,000만",Number,10,1
"2,500원",Number,3,1
2-3년,Number,10,1
2-3분,Number,1,1
2.5,Number,1,1
2.8,Number,2,1
20,Number,1,4
20,Number,2,1
20,Number,5,2
20,Number,8,2
20,Number,9,2
20,Number,10,6
20%,Number,1,1
20%,Number,4,1
20%,Number,6,1
20%,Number,7,1
20%,Number,9,1
20/10,Number,8,1
200,Number,2,1
200,Number,8,1
200,Number,10,1
200%,Number,10,2
20000,Number,10,1
20000만,Number,8,1
2000년,Number,1,2
2000년,Number,3,1
2000만,Number,7,1
2000만,Number,10,2
2000억,Number,10,1
2000원,Number,6,1
2002,Number,4,1
2002년,Number,1,2
2004년,Number,6,1
2004년,Number,9,2
2005년,Number,10,1
2006,Number,10,1
2006-692,Number,9,1
2006년,Number,7,1
2007,Number,4,1
200만,Number,1,1
200만,Number,2,1
200원,Number,1,1
2012,Number,1,1
2013,Number,3,1
2013.06,Number,1,1
2015년,Number,1,1
2016,Number,1,2
2016,Number,6,1
2016,Number,10,4
2016-7,Number,8,1
2016.07,Number,1,1
2016.07,Number,6,1
2016.07,Number,10,1
2016.7,Number,1,1
2016/08,Number,10,1
2016년,Number,1,9
2016년,Number,5,1
2016년,Number,6,3
2016년,Number,7,2
2016년,Number,8,1
2016년,Number,9,4
2016년,Number,10,18
2017년,Number,6,1
2020년,Number,10,2
20:40,Number,10,1
20~30,Number,8,1
20년,Number,1,3
20년,Number,8,1
20년,Number,10,1
20분,Number,3,1
20분,Number,5,1
20분,Number,6,1
20분,Number,7,2
20분,Number,9,1
20분,Number,10,5
20시,Number,7,1
20일,Number,8,1
20일,Number,9,1
20일,Number,10,2
20초,Number,10,1
21,Number,1,2
21,Number,2,1
21,Number,5,1
21,Number,6,1
21,Number,7,2
21,Number,8,1
21,Number,9,1
21,Number,10,1
216452146,Number,1,1
21일,Number,6,1
21일,Number,8,1
22,Number,10,1
"22,000원",Number,1,1
220-81,Number,9,1
22000원,Number,1,1
22244477759695747,Number,10,1
224016228454155015526,Number,4,1
22403279326216721523,Number,2,1
22404654273774710893,Number,4,1
235,Number,1,1
23일,Number,10,2
24,Number,6,1
24,Number,10,1
24시,Number,1,1
24일,Number,6,1
24일,Number,10,1
25,Number,1,1
2500,Number,1,1
2500원,Number,1,1
250만,Number,1,1
26년,Number,10,1
26일,Number,7,1
27일,Number,7,1
27일,Number,10,1
28,Number,1,12
28,Number,2,3
28,Number,3,3
28,Number,4,1
28,Number,5,5
28,Number,6,4
28,Number,7,3
28,Number,8,5
28,Number,9,9
28,Number,10,12
280,Number,9,1
28분,Number,9,1
28시,Number,1,1
28시,Number,5,1
28시,Number,10,2
28시간,Number,8,1
28일,Number,1,18
28일,Number,2,3
28일,Number,3,2
28일,Number,4,2
28일,Number,5,4
28일,Number,6,11
28일,Number,7,5
28일,Number,8,12
28일,Number,9,12
28일,Number,10,14
29,Number,6,1
2:00,Number,1,1
2:8,Number,10,1
2~3,Number,10,2
2~3초,Number,6,1
2년,Number,1,2
2년,Number,9,2
2년,Number,10,2
2등,Number,5,1
2등,Number,8,1
2만,Number,9,2
2만원,Number,1,1
2만원,Number,2,2
2분,Number,1,1
2분,Number,4,1
2분,Number,5,3
2분,Number,7,1
2분,Number,9,2
2분,Number,10,1
2시,Number,8,1
2시,Number,10,3
2시간,Number,1,24
2시간,Number,2,2
2시간,Number,3,3
2시간,Number,5,4
2시간,Number,6,5
2시간,Number,7,10
2시간,Number,8,30
2시간,Number,9,59
2시간,Number,10,159
2일,Number,1,1
2천만,Number,1,1
2천만,Number,4,1
2천만,Number,10,5
2천원,Number,2,1
2초,Number,2,1
2초,Number,7,1
2회,Number,8,1
3,Number,1,73
3,Number,2,11
3,Number,3,52
3,Number,4,8
3,Number,5,11
3,Number,6,15
3,Number,7,22
3,Number,8,24
3,Number,9,13
3,Number,10,89
3%,Number,8,1
3.41,Number,1,1
3.5,Number,3,1
3.5,Number,7,2
3/2,Number,1,1
30,Number,1,2
30,Number,3,1
30,Number,5,3
30,Number,7,2
30,Number,8,3
30,Number,10,3
30%,Number,1,1
30%,Number,6,1
30%,Number,8,1
300,Number,1,1
300,Number,5,1
300%,Number,10,1
300만,Number,4,1
300만,Number,6,2
300만,Number,7,1
300만,Number,10,1
300원,Number,1,1
30~40년,Number,3,1
30년,Number,1,1
30년,Number,6,1
30분,Number,1,6
30분,Number,2,2
30분,Number,5,2
30분,Number,6,2
30분,Number,7,1
30분,Number,8,2
30분,Number,9,2
30분,Number,10,9
30초,Number,6,1
31,Number,1,1
31,Number,10,1
322,Number,10,1
34,Number,1,1
345325,Number,1,1
34년,Number,1,1
35년,Number,1,1
35분,Number,10,1
36,Number,9,1
38,Number,1,2
38,Number,4,1
38,Number,8,1
38,Number,10,1
3900원,Number,1,1
392838493327382,Number,7,1
3:35,Number,1,1
3:7,Number,10,1
3~4,Number,1,1
3~5,Number,1,1
3년,Number,1,3
3년,Number,3,1
3년,Number,6,1
3년,Number,9,1
3년,Number,10,5
3등,Number,5,1
3만,Number,10,1
3만원,Number,1,1
3분,Number,1,1
3시,Number,7,1
3시간,Number,1,1
3시간,Number,3,1
3시간,Number,9,1
3위안,Number,1,1
3일,Number,1,3
3일,Number,3,1
3일,Number,9,1
3일,Number,10,4
3초,Number,1,4
3초,Number,4,1
3초,Number,8,1
4,Number,1,17
4,Number,2,2
4,Number,3,1
4,Number,4,26
4,Number,5,5
4,Number,6,10
4,Number,7,17
4,Number,8,20
4,Number,9,19
4,Number,10,59
4-5,Number,1,1
4.0,Number,4,1
4.5,Number,1,1
4.5,Number,4,1
4.5,Number,8,1
4.5,Number,9,2
4.8,Number,5,1
40,Number,1,2
40,Number,4,1
40,Number,5,2
40,Number,6,1
40,Number,7,1
40,Number,8,3
40,Number,9,2
40%,Number,9,1
400,Number,1,1
400,Number,5,1
4000원,Number,4,1
4000원,Number,6,1
400만,Number,1,4
400만,Number,3,2
400만,Number,5,2
400만,Number,6,1
400만,Number,10,1
40~50,Number,8,1
40분,Number,1,3
41,Number,8,1
427만,Number,1,1
43천원,Number,2,1
44%,Number,7,1
45,Number,8,1
45,Number,10,2
4500원,Number,3,1
45분,Number,4,1
461616,Number,1,1
463-867,Number,9,1
46518598,Number,10,1
4829,Number,1,1
486,Number,9,1
49,Number,4,2
495873949283,Number,1,1
4~5,Number,1,1
4~50,Number,7,1
4~6,Number,1,1
4~7,Number,10,1
4년,Number,8,2
4년,Number,9,1
4년,Number,10,4
4만,Number,5,1
4시간,Number,7,1
4월,Number,9,1
4일,Number,1,2
4일,Number,9,1
4일,Number,10,2
4천원,Number,1,1
5,Number,1,25
5,Number,2,3
5,Number,3,2
5,Number,4,6
5,Number,5,65
5,Number,6,7
5,Number,7,11
5,Number,8,9
5,Number,9,12
5,Number,10,41
5%,Number,6,1
5%,Number,8,3
5%,Number,9,1
5-6,Number,1,1
5.1,Number,9,1
5.5,Number,1,1
5.5,Number,10,1
5.8,Number,1,1
5.8,Number,10,1
50,Number,1,2
50,Number,2,2
50,Number,6,1
50,Number,8,3
50,Number,10,1
50%,Number,1,1
50%,Number,5,1
50%,Number,6,2
50%,Number,8,1
500,Number,1,2
500,Number,4,1
500,Number,8,2
500,Number,9,2
500,Number,10,2
5000,Number,1,1
50000,Number,9,1
50000원,Number,10,1
5000원,Number,5,1
500500500500500,Number,7,1
500만,Number,1,3
500만,Number,2,1
500만,Number,4,1
500만,Number,5,3
500만,Number,6,1
500만,Number,8,1
500만,Number,9,1
500만,Number,10,2
500원,Number,5,4
500원,Number,8,1
500원,Number,9,3
500원,Number,10,13
50만,Number,6,1
50만,Number,9,1
50분,Number,10,1
51%,Number,9,1
5500원,Number,6,1
55분,Number,1,1
574,Number,8,1
586,Number,9,1
58분,Number,10,1
5:30,Number,1,1
5:5,Number,9,1
5:5,Number,10,1
5~6,Number,1,3
5년,Number,10,1
5만원,Number,9,1
5분,Number,1,7
5분,Number,2,1
5분,Number,3,2
5분,Number,4,1
5분,Number,5,1
5분,Number,6,1
5분,Number,7,3
5분,Number,8,1
5분,Number,9,3
5분,Number,10,4
5월,Number,1,1
5월,Number,10,1
5일,Number,9,1
5초,Number,1,2
5초,Number,3,1
5초,Number,6,1
5초,Number,7,1
5초,Number,9,1
5회,Number,10,1
6,Number,1,29
6,Number,2,3
6,Number,4,2
6,Number,5,1
6,Number,6,49
6,Number,7,12
6,Number,8,9
6,Number,9,3
6,Number,10,12
6-7,Number,1,1
6-7,Number,5,1
6-700만,Number,7,1
6.25,Number,1,1
6.25,Number,7,1
6.25,Number,8,1
6.25,Number,9,4
6.25,Number,10,2
6.5,Number,1,1
6.5,Number,2,1
6.5,Number,6,2
6.5,Number,9,1
6.73,Number,1,1
6.8,Number,6,1
6.8,Number,7,1
6.9,Number,1,1
6/10,Number,1,1
60,Number,1,1
60,Number,5,1
60,Number,7,1
60,Number,9,1
60%,Number,1,1
60%,Number,10,1
600,Number,8,1
6000,Number,6,1
6000원,Number,6,1
600만,Number,1,6
600만,Number,6,1
600만,Number,8,2
600만,Number,9,1
600만,Number,10,1
6073393486589219594769126230621,Number,10,1
62517,Number,9,1
632,Number,7,1
65,Number,6,1
6500원,Number,10,1
68%,Number,8,1
6~7,Number,1,5
6~7,Number,5,1
6~7,Number,6,3
6~7,Number,9,1
6~70년,Number,2,1
6년,Number,9,1
6등,Number,10,1
6시,Number,10,1
6시간,Number,2,1
6일,Number,1,1
6초,Number,6,1
7,Number,1,65
7,Number,2,10
7,Number,4,7
7,Number,5,11
7,Number,6,13
7,Number,7,110
7,Number,8,30
7,Number,9,15
7,Number,10,53
7-8,Number,8,1
7-9,Number,8,1
7.1,Number,1,1
7.1,Number,9,1
7.10,Number,7,1
7.25,Number,10,1
7.3,Number,1,1
7.3,Number,7,1
7.4,Number,7,1
7.5,Number,1,1
7.5,Number,7,5
7.5,Number,8,2
7.5,Number,10,1
7.75,Number,4,1
7.8,Number,6,1
7.8,Number,7,1
7.8,Number,8,2
7.87,Number,1,1
7.88,Number,8,1
7.9,Number,10,4
7.94,Number,5,1
7.95,Number,1,1
7/23,Number,10,1
70,Number,1,1
70,Number,7,2
70,Number,8,1
70,Number,10,2
70%,Number,8,1
700,Number,8,1
700,Number,10,1
700-1000만,Number,8,1
7000원,Number,10,1
700만,Number,2,1
700만,Number,5,1
700만,Number,6,1
700만,Number,8,1
700만,Number,10,3
70년,Number,1,1
70년,Number,6,2
70년,Number,9,1
70분,Number,3,1
72,Number,10,1
74만,Number,1,1
75,Number,9,1
77,Number,8,1
77,Number,10,1
777,Number,7,1
78,Number,10,1
7:3,Number,9,1
7~8,Number,5,1
7~8,Number,10,1
7~800만,Number,5,1
7시,Number,7,1
7시,Number,9,1
7월,Number,1,1
7월,Number,2,1
7월,Number,7,1
7월,Number,8,2
7월,Number,9,2
7월,Number,10,8
8,Number,1,54
8,Number,2,4
8,Number,3,6
8,Number,4,6
8,Number,5,5
8,Number,6,8
8,Number,7,25
8,Number,8,110
8,Number,9,12
8,Number,10,34
8-9,Number,3,1
8-9,Number,5,1
8.02,Number,9,1
8.09,Number,10,1
8.3,Number,8,1
8.39,Number,1,1
8.4,Number,9,1
8.5,Number,1,5
8.5,Number,4,1
8.5,Number,5,1
8.5,Number,6,1
8.5,Number,8,4
8.5,Number,9,3
8.5,Number,10,11
8.55,Number,2,1
8.56,Number,10,1
8.57,Number,1,1
8.59,Number,2,1
8.6,Number,4,1
8.6,Number,6,1
8.7,Number,9,1
8.73,Number,1,1
8.8,Number,9,1
8.8,Number,10,1
8.88,Number,8,1
8.9,Number,10,1
8/02,Number,1,1
8/10,Number,8,1
80,Number,1,1
80,Number,5,1
80,Number,7,2
80,Number,8,2
80%,Number,1,1
80%,Number,8,1
800,Number,1,1
8000원,Number,1,1
800만,Number,1,4
800만,Number,8,1
800만,Number,9,1
8090년,Number,1,1
80~90,Number,1,1
80년,Number,1,10
80년,Number,3,1
80년,Number,4,3
80년,Number,5,2
80년,Number,6,1
80억,Number,9,1
80억,Number,10,1
80일,Number,1,1
81,Number,9,1
82년,Number,10,1
8454,Number,10,1
85,Number,2,1
86억,Number,5,1
86억,Number,8,1
8888,Number,8,2
89%,Number,1,1
8~9,Number,3,1
8~9,Number,7,2
8분,Number,5,1
8시,Number,10,1
8월,Number,7,1
8월,Number,8,1
8월,Number,9,5
8월,Number,10,7
8일,Number,9,1
9,Number,1,7
9,Number,3,3
9,Number,4,1
9,Number,5,10
9,Number,6,1
9,Number,7,10
9,Number,8,16
9,Number,9,74
9,Number,10,22
9-10,Number,5,1
9.0,Number,9,1
9.0,Number,10,1
9.5,Number,9,2
9.7,Number,9,1
90,Number,1,1
90,Number,4,1
90,Number,5,1
90,Number,6,2
90,Number,7,1
90%,Number,1,3
90%,Number,7,1
90%,Number,8,1
90%,Number,9,3
90%,Number,10,1
9000원,Number,1,2
900만,Number,1,4
900만,Number,5,1
900만,Number,8,1
900만,Number,10,1
900만일,Number,8,1
90년,Number,1,6
90년,Number,2,1
90년,Number,3,2
90년,Number,4,1
90년,Number,5,2
90년,Number,6,1
90년,Number,7,1
90년,Number,9,1
9394949494,Number,1,1
9450,Number,1,1
95,Number,7,1
95%,Number,9,1
9500,Number,1,1
950만,Number,3,1
96%,Number,9,1
98%,Number,1,1
98%,Number,9,1
9800원,Number,1,1
9872625,Number,1,1
987654321,Number,10,1
99,Number,1,1
99,Number,10,1
99%,Number,1,1
999,Number,4,1
999888999888899988898989898989898,Number,1,1
9999,Number,10,3
9~10,Number,8,1
9년,Number,10,1
9분,Number,10,1
9시,Number,1,1
9시,Number,10,1
9월,Number,10,1
9천원,Number,5,1
9천원,Number,10,1
:,Punctuation,1,7
:,Punctuation,2,4
:,Punctuation,3,1
:,Punctuation,4,7
:,Punctuation,5,4
:,Punctuation,6,15
:,Punctuation,7,20
:,Punctuation,8,17
:,Punctuation,9,10
:,Punctuation,10,19
":!,",Punctuation,8,1
:(,Punctuation,4,1
:(,Punctuation,5,1
:),Punctuation,1,1
:),Punctuation,5,1
:),Punctuation,7,2
:),Punctuation,8,10
:),Punctuation,9,9
:),Punctuation,10,24
:)!!,Punctuation,10,1
:)),Punctuation,9,1
:)...,Punctuation,10,1
:)^^,Punctuation,10,1
:-),Punctuation,6,1
:-),Punctuation,8,2
:-),Punctuation,9,2
:-),Punctuation,10,2
::;;,Punctuation,7,1
:;,Punctuation,3,1
:;:;:,Punctuation,1,1
:;;;,Punctuation,5,1
:>,Punctuation,8,1
;,Foreign,10,1
;,Punctuation,1,27
;,Punctuation,2,3
;,Punctuation,3,4
;,Punctuation,4,2
;,Punctuation,5,8
;,Punctuation,6,13
;,Punctuation,7,8
;,Punctuation,8,14
;,Punctuation,9,4
;,Punctuation,10,27
;),Punctuation,8,1
;),Punctuation,10,1
;*#^/,Punctuation,10,1
";,;",Punctuation,8,1
;...,Punctuation,1,2
;...,Punctuation,6,1
;;,Punctuation,1,48
;;,Punctuation,2,3
;;,Punctuation,3,5
;;,Punctuation,4,7
;;,Punctuation,5,15
;;,Punctuation,6,15
;;,Punctuation,7,23
;;,Punctuation,8,21
;;,Punctuation,9,14
;;,Punctuation,10,41
;;(,Punctuation,10,1
;;),Punctuation,9,1
;;),Punctuation,10,1
;;...,Punctuation,9,2
;;;,Punctuation,1,14
;;;,Punctuation,2,1
;;;,Punctuation,3,2
;;;,Punctuation,4,4
;;;,Punctuation,5,6
;;;,Punctuation,6,3
;;;,Punctuation,7,3
;;;,Punctuation,8,7
;;;,Punctuation,9,3
;;;,Punctuation,10,11
;;;..,Punctuation,1,1
;;;;,Punctuation,1,6
;;;;,Punctuation,5,1
;;;;,Punctuation,6,3
;;;;,Punctuation,7,1
;;;;,Punctuation,8,1
;;;;,Punctuation,9,3
;;;;,Punctuation,10,5
;^),Punctuation,10,1
<,Punctuation,1,2
<,Punctuation,2,1
<,Punctuation,5,4
<,Punctuation,6,1
<,Punctuation,7,4
<,Punctuation,8,1
<,Punctuation,9,5
<,Punctuation,10,10
<-,Punctuation,1,1
<-,Punctuation,10,1
<...,Punctuation,10,1
<<,Punctuation,4,1
<<,Punctuation,10,2
<<<,Punctuation,4,1
<<<,Punctuation,8,1
<^^,Punctuation,9,1
=,Punctuation,1,15
=,Punctuation,2,1
=,Punctuation,5,2
=,Punctuation,7,6
=,Punctuation,8,4
=,Punctuation,10,11
=%,Punctuation,10,1
=),Punctuation,10,1
==;,Punctuation,6,1
==>,Punctuation,6,1
=>,Punctuation,9,1
=???,Punctuation,8,1
>,Punctuation,1,3
>,Punctuation,2,1
>,Punctuation,5,5
>,Punctuation,6,2
>,Punctuation,7,6
>,Punctuation,8,7
>,Punctuation,9,11
>,Punctuation,10,7
">.,<",Punctuation,7,1
>.<,Punctuation,10,2
><,Punctuation,7,1
><,Punctuation,9,1
><,Punctuation,10,9
><!!!!,Punctuation,6,1
><!!!!,Punctuation,10,1
>>>>,Punctuation,7,1
>_<,Punctuation,8,1
>_<,Punctuation,10,2
>_<;;,Punctuation,10,1
?,Punctuation,1,471
?,Punctuation,2,76
?,Punctuation,3,79
?,Punctuation,4,65
?,Punctuation,5,115
?,Punctuation,6,128
?,Punctuation,7,204
?,Punctuation,8,318
?,Punctuation,9,274
?,Punctuation,10,583
?!,Punctuation,1,1
?!,Punctuation,2,1
?!,Punctuation,3,1
?!,Punctuation,5,3
?!,Punctuation,7,2
?!,Punctuation,8,4
?!,Punctuation,9,2
?!,Punctuation,10,8
?!!,Punctuation,10,1
?!!!,Punctuation,9,2
?!!!,Punctuation,10,2
?!!!!,Punctuation,7,1
?!.,Punctuation,7,1
?!.,Punctuation,9,1
?!?^^,Punctuation,8,1
"?""",Punctuation,1,3
"?""",Punctuation,5,1
"?""",Punctuation,9,1
"?""",Punctuation,10,1
?',Punctuation,3,1
?',Punctuation,4,2
?',Punctuation,9,2
?',Punctuation,10,1
?(,Punctuation,9,1
?(,Punctuation,10,2
?(??????)?,Punctuation,10,1
?),Punctuation,4,1
?),Punctuation,8,1
?),Punctuation,9,2
?),Punctuation,10,1
"?,",Punctuation,10,1
?.,Punctuation,1,1
?.,Punctuation,5,1
?.,Punctuation,10,1
?.!,Punctuation,9,1
"?.,,(-//;",Punctuation,10,1
?..,Punctuation,1,4
?..,Punctuation,6,2
?..,Punctuation,8,2
?..,Punctuation,10,2
?..!,Punctuation,7,1
?...,Punctuation,1,4
?...,Punctuation,4,2
?...,Punctuation,5,1
?...,Punctuation,6,2
?...,Punctuation,7,1
?...,Punctuation,9,1
?...,Punctuation,10,2
?...),Punctuation,10,1
?....,Punctuation,1,1
?....,Punctuation,6,1
?....,Punctuation,7,1
?....,Punctuation,10,1
?....!,Punctuation,9,1
?....;;;;,Punctuation,6,1
?.?,Punctuation,8,1
?.?.?.?.?.?.?.?.?.?.,Punctuation,5,1
?:&:&/&,Punctuation,9,1
?;,Punctuation,5,1
?;;,Punctuation,1,1
?;;,Punctuation,5,1
?;;,Punctuation,6,1
?;;,Punctuation,8,2
??,Punctuation,1,69
??,Punctuation,2,8
??,Punctuation,3,10
??,Punctuation,4,12
??,Punctuation,5,12
??,Punctuation,6,24
??,Punctuation,7,26
??,Punctuation,8,49
??,Punctuation,9,34
??,Punctuation,10,119
??!!,Punctuation,4,1
??!!!,Punctuation,10,1
??!!!!,Punctuation,10,1
"??""",Punctuation,10,2
??',Punctuation,1,1
??',Punctuation,10,1
??(,Punctuation,10,1
??.,Punctuation,7,1
??...,Punctuation,3,1
???,Punctuation,1,31
???,Punctuation,2,5
???,Punctuation,3,3
???,Punctuation,4,3
???,Punctuation,5,9
???,Punctuation,6,13
???,Punctuation,7,10
???,Punctuation,8,13
???,Punctuation,9,10
???,Punctuation,10,19
???!!,Punctuation,3,1
???...,Punctuation,1,1
???...,Punctuation,6,1
???..?..????,Punctuation,10,1
????,Punctuation,1,7
????,Punctuation,3,2
????,Punctuation,5,5
????,Punctuation,6,1
????,Punctuation,7,2
????,Punctuation,8,3
????,Punctuation,9,8
????,Punctuation,10,8
????!!!!,Punctuation,1,1
?????,Punctuation,5,1
?????,Punctuation,8,2
?????,Punctuation,10,1
??????,Punctuation,9,1
??????,Punctuation,10,2
???????,Punctuation,5,1
???????,Punctuation,7,1
????????,Punctuation,10,3
??????????,Punctuation,10,2
????????????,Punctuation,10,1
??????????????,Punctuation,10,1
??????????????????,Punctuation,10,1
??????????????????????,Punctuation,7,1
???~~~~,Punctuation,4,1
??~,Punctuation,10,1
?^*^,Punctuation,10,1
?^^,Punctuation,10,2
?^^...,Punctuation,9,1
?^^~~~,Punctuation,5,1
?~,Punctuation,8,1
?~,Punctuation,9,1
?~,Punctuation,10,1
?~~,Punctuation,7,1
@,Punctuation,1,3
@,Punctuation,5,1
@,Punctuation,10,5
@!,Punctuation,10,1
@!!,Punctuation,9,1
@!!!,Punctuation,10,2
@!/@//@/!,Punctuation,10,1
"@'"":;/-?.,",Punctuation,10,1
@*@*,Punctuation,8,1
@@,Punctuation,8,1
@@!!,Punctuation,10,1
@@@,Punctuation,3,1
@@@!!!!@????,Punctuation,10,1
@@@@,Punctuation,8,1
@@@@,Punctuation,10,2
@~@,Punctuation,10,1
A,Alpha,5,1
A,Alpha,7,2
A,Alpha,8,3
A,Alpha,9,1
A,Alpha,10,3
AllDie,Alpha,4,1
Aloha,Alpha,10,1
B,Alpha,1,35
B,Alpha,2,6
B,Alpha,3,6
B,Alpha,4,4
B,Alpha,5,10
B,Alpha,6,5
B,Alpha,7,11
B,Alpha,8,10
